"Fecha","AMD.Open","AMD.High","AMD.Low","AMD.Close","AMD.Volume","AMD.Adjusted"
2014-01-24,3.59999990463257,3.60999989509583,3.41000008583069,3.47000002861023,48095800,3.47000002861023
2014-01-27,3.48000001907349,3.49000000953674,3.34999990463257,3.41000008583069,31332300,3.41000008583069
2014-01-28,3.4300000667572,3.5699999332428,3.41000008583069,3.53999996185303,27962600,3.53999996185303
2014-01-29,3.51999998092651,3.55999994277954,3.45000004768372,3.48000001907349,21765000,3.48000001907349
2014-01-30,3.50999999046326,3.51999998092651,3.45000004768372,3.48000001907349,17111700,3.48000001907349
2014-01-31,3.45000004768372,3.47000002861023,3.4300000667572,3.4300000667572,13602100,3.4300000667572
2014-02-03,3.4300000667572,3.44000005722046,3.32999992370605,3.32999992370605,22280200,3.32999992370605
2014-02-04,3.34999990463257,3.4300000667572,3.29999995231628,3.36999988555908,22681000,3.36999988555908
2014-02-05,3.35999989509583,3.36999988555908,3.28999996185303,3.30999994277954,14858900,3.30999994277954
2014-02-06,3.3199999332428,3.46000003814697,3.3199999332428,3.41000008583069,16072900,3.41000008583069
2014-02-07,3.46000003814697,3.5,3.42000007629395,3.47000002861023,23119700,3.47000002861023
2014-02-10,3.5,3.64000010490417,3.45000004768372,3.63000011444092,21241100,3.63000011444092
2014-02-11,3.66000008583069,3.75,3.65000009536743,3.70000004768372,34198100,3.70000004768372
2014-02-12,3.71000003814697,3.73000001907349,3.63000011444092,3.69000005722046,18321300,3.69000005722046
2014-02-13,3.64000010490417,3.71000003814697,3.64000010490417,3.70000004768372,13368600,3.70000004768372
2014-02-14,3.70000004768372,3.72000002861023,3.64000010490417,3.69000005722046,12387900,3.69000005722046
2014-02-18,3.69000005722046,3.72000002861023,3.65000009536743,3.70000004768372,11956700,3.70000004768372
2014-02-19,3.70000004768372,3.74000000953674,3.6800000667572,3.72000002861023,14175500,3.72000002861023
2014-02-20,3.72000002861023,3.75,3.66000008583069,3.69000005722046,13276100,3.69000005722046
2014-02-21,3.71000003814697,3.75,3.66000008583069,3.69000005722046,13606800,3.69000005722046
2014-02-24,3.71000003814697,3.73000001907349,3.70000004768372,3.71000003814697,10717900,3.71000003814697
2014-02-25,3.73000001907349,3.74000000953674,3.66000008583069,3.69000005722046,9173500,3.69000005722046
2014-02-26,3.70000004768372,3.72000002861023,3.63000011444092,3.70000004768372,13211700,3.70000004768372
2014-02-27,3.69000005722046,3.76999998092651,3.6800000667572,3.71000003814697,18218000,3.71000003814697
2014-02-28,3.73000001907349,3.76999998092651,3.70000004768372,3.71000003814697,14643200,3.71000003814697
2014-03-03,3.66000008583069,3.70000004768372,3.59999990463257,3.67000007629395,19555800,3.67000007629395
2014-03-04,3.70000004768372,3.73000001907349,3.6800000667572,3.70000004768372,10516100,3.70000004768372
2014-03-05,3.70000004768372,3.73000001907349,3.69000005722046,3.71000003814697,10740200,3.71000003814697
2014-03-06,3.72000002861023,3.75,3.71000003814697,3.73000001907349,10713000,3.73000001907349
2014-03-07,3.75,4.01999998092651,3.75,3.95000004768372,55435800,3.95000004768372
2014-03-10,4.03999996185303,4.05999994277954,3.79999995231628,3.80999994277954,42135800,3.80999994277954
2014-03-11,3.85999989509583,4.01000022888184,3.82999992370605,3.84999990463257,34951400,3.84999990463257
2014-03-12,3.85999989509583,3.9300000667572,3.84999990463257,3.91000008583069,14700500,3.91000008583069
2014-03-13,3.94000005722046,3.99000000953674,3.83999991416931,3.85999989509583,19803000,3.85999989509583
2014-03-14,3.83999991416931,3.90000009536743,3.8199999332428,3.84999990463257,18161500,3.84999990463257
2014-03-17,3.88000011444092,3.91000008583069,3.77999997138977,3.79999995231628,20004100,3.79999995231628
2014-03-18,3.8199999332428,3.91000008583069,3.80999994277954,3.89000010490417,15273700,3.89000010490417
2014-03-19,3.91000008583069,4,3.90000009536743,3.98000001907349,28516900,3.98000001907349
2014-03-20,3.96000003814697,4.05000019073486,3.90000009536743,4.05000019073486,23600600,4.05000019073486
2014-03-21,4.07000017166138,4.1399998664856,4.01000022888184,4.03999996185303,23871200,4.03999996185303
2014-03-24,4.05000019073486,4.1399998664856,3.98000001907349,4.05000019073486,20669500,4.05000019073486
2014-03-25,4.09000015258789,4.11999988555908,4.01999998092651,4.05000019073486,14517000,4.05000019073486
2014-03-26,4.07999992370605,4.09999990463257,4.01999998092651,4.05000019073486,14799700,4.05000019073486
2014-03-27,3.99000000953674,4.07000017166138,3.86999988555908,3.91000008583069,24532000,3.91000008583069
2014-03-28,3.9300000667572,3.97000002861023,3.86999988555908,3.88000011444092,13189200,3.88000011444092
2014-03-31,3.9300000667572,4.01999998092651,3.90000009536743,4.01000022888184,15386000,4.01000022888184
2014-04-01,4.03999996185303,4.09999990463257,4.01999998092651,4.07000017166138,18778800,4.07000017166138
2014-04-02,4.11999988555908,4.11999988555908,4.05999994277954,4.05999994277954,14839500,4.05999994277954
2014-04-03,4.07000017166138,4.09999990463257,3.97000002861023,4,16802300,4
2014-04-04,4.03000020980835,4.1100001335144,3.92000007629395,4.01000022888184,23427000,4.01000022888184
2014-04-07,3.98000001907349,3.99000000953674,3.82999992370605,3.88000011444092,24874600,3.88000011444092
2014-04-08,3.89000010490417,4,3.82999992370605,3.99000000953674,17339100,3.99000000953674
2014-04-09,4.01000022888184,4.01999998092651,3.95000004768372,3.98000001907349,11270300,3.98000001907349
2014-04-10,3.97000002861023,4.01000022888184,3.83999991416931,3.84999990463257,21364300,3.84999990463257
2014-04-11,3.8199999332428,3.84999990463257,3.65000009536743,3.65000009536743,34428800,3.65000009536743
2014-04-14,3.72000002861023,3.77999997138977,3.65000009536743,3.71000003814697,22735100,3.71000003814697
2014-04-15,3.74000000953674,3.8199999332428,3.72000002861023,3.78999996185303,21754300,3.78999996185303
2014-04-16,3.80999994277954,3.82999992370605,3.73000001907349,3.75999999046326,18173300,3.75999999046326
2014-04-17,3.77999997138977,3.79999995231628,3.69000005722046,3.69000005722046,32048100,3.69000005722046
2014-04-21,4.01000022888184,4.19999980926514,3.96000003814697,4.11999988555908,102651500,4.11999988555908
2014-04-22,4.13000011444092,4.30999994277954,4.1100001335144,4.30000019073486,52806800,4.30000019073486
2014-04-23,4.28000020980835,4.30000019073486,4.15999984741211,4.25,29136300,4.25
2014-04-24,4.26999998092651,4.34999990463257,4.19999980926514,4.28000020980835,27532800,4.28000020980835
2014-04-25,4.21999979019165,4.26000022888184,4.03999996185303,4.05000019073486,37810200,4.05000019073486
2014-04-28,4.09000015258789,4.11999988555908,3.86999988555908,3.96000003814697,31737100,3.96000003814697
2014-04-29,4.01999998092651,4.03000020980835,3.96000003814697,4.03000020980835,14582900,4.03000020980835
2014-04-30,4,4.09999990463257,3.99000000953674,4.09000015258789,18419200,4.09000015258789
2014-05-01,4.13000011444092,4.23999977111816,4.09999990463257,4.19999980926514,37807300,4.19999980926514
2014-05-02,4.17000007629395,4.19999980926514,4.09999990463257,4.11999988555908,14479700,4.11999988555908
2014-05-05,4.09999990463257,4.1399998664856,4.05999994277954,4.09000015258789,9015400,4.09000015258789
2014-05-06,4.05999994277954,4.13000011444092,3.98000001907349,4.01000022888184,17929300,4.01000022888184
2014-05-07,4.03999996185303,4.03999996185303,3.89000010490417,3.97000002861023,22374700,3.97000002861023
2014-05-08,3.95000004768372,4.03000020980835,3.91000008583069,3.9300000667572,14550200,3.9300000667572
2014-05-09,3.91000008583069,3.9300000667572,3.84999990463257,3.86999988555908,15982900,3.86999988555908
2014-05-12,3.86999988555908,4,3.85999989509583,3.97000002861023,14785500,3.97000002861023
2014-05-13,3.99000000953674,4.09000015258789,3.98000001907349,4.03000020980835,11224000,4.03000020980835
2014-05-14,4.03000020980835,4.05999994277954,3.98000001907349,3.98000001907349,10349600,3.98000001907349
2014-05-15,3.96000003814697,3.98000001907349,3.89000010490417,3.96000003814697,18000900,3.96000003814697
2014-05-16,3.95000004768372,4.05000019073486,3.91000008583069,4.01999998092651,17166600,4.01999998092651
2014-05-19,4,4.09999990463257,3.96000003814697,4.09000015258789,18171000,4.09000015258789
2014-05-20,4.09000015258789,4.1100001335144,4,4.05000019073486,15647500,4.05000019073486
2014-05-21,4.05999994277954,4.09999990463257,4.05000019073486,4.09999990463257,13369500,4.09999990463257
2014-05-22,4.09000015258789,4.09000015258789,4.01000022888184,4.01000022888184,11903100,4.01000022888184
2014-05-23,4.03000020980835,4.05999994277954,3.97000002861023,4.01999998092651,9831100,4.01999998092651
2014-05-27,4.05000019073486,4.05999994277954,4.03000020980835,4.03999996185303,6922800,4.03999996185303
2014-05-28,4.03999996185303,4.05999994277954,3.99000000953674,4,12293800,4
2014-05-29,4.01999998092651,4.05999994277954,4.01000022888184,4.03000020980835,8876700,4.03000020980835
2014-05-30,4.01999998092651,4.03000020980835,3.98000001907349,4,10030600,4
2014-06-02,4.03000020980835,4.03000020980835,3.94000005722046,3.97000002861023,10859500,3.97000002861023
2014-06-03,3.96000003814697,3.98000001907349,3.92000007629395,3.94000005722046,10858800,3.94000005722046
2014-06-04,3.9300000667572,4.05000019073486,3.9300000667572,4.03999996185303,13286000,4.03999996185303
2014-06-05,4.03999996185303,4.09000015258789,4.01999998092651,4.07999992370605,13723800,4.07999992370605
2014-06-06,4.09000015258789,4.1100001335144,4.05999994277954,4.05999994277954,8466000,4.05999994277954
2014-06-09,4.05000019073486,4.09999990463257,4.03999996185303,4.07000017166138,7597200,4.07000017166138
2014-06-10,4.09999990463257,4.23000001907349,4.09999990463257,4.19999980926514,28322100,4.19999980926514
2014-06-11,4.17999982833862,4.30000019073486,4.17000007629395,4.28999996185303,20596200,4.28999996185303
2014-06-12,4.32999992370605,4.44000005722046,4.28000020980835,4.28999996185303,26709500,4.28999996185303
2014-06-13,4.3600001335144,4.3899998664856,4.23999977111816,4.28000020980835,17734600,4.28000020980835
2014-06-16,4.26000022888184,4.44000005722046,4.26000022888184,4.44000005722046,26192800,4.44000005722046
2014-06-17,4.40999984741211,4.5,4.40999984741211,4.46999979019165,19445000,4.46999979019165
2014-06-18,4.5,4.5,4.34999990463257,4.40000009536743,14702400,4.40000009536743
2014-06-19,4.42000007629395,4.44999980926514,4.32999992370605,4.3600001335144,10880500,4.3600001335144
2014-06-20,4.34000015258789,4.36999988555908,4.07000017166138,4.09999990463257,54721600,4.09999990463257
2014-06-23,4.05999994277954,4.07999992370605,3.90000009536743,4.01000022888184,49634100,4.01000022888184
2014-06-24,4.01000022888184,4.07000017166138,3.9300000667572,3.94000005722046,20402400,3.94000005722046
2014-06-25,3.95000004768372,4,3.94000005722046,3.96000003814697,13844700,3.96000003814697
2014-06-26,3.95000004768372,4.09000015258789,3.94000005722046,4.03000020980835,21640500,4.03000020980835
2014-06-27,4.05999994277954,4.1100001335144,4.03999996185303,4.1100001335144,16034600,4.1100001335144
2014-06-30,4.11999988555908,4.25,4.07999992370605,4.19000005722046,25850200,4.19000005722046
2014-07-01,4.21000003814697,4.26000022888184,4.17000007629395,4.21999979019165,29412600,4.21999979019165
2014-07-02,4.23000001907349,4.34999990463257,4.21999979019165,4.34000015258789,20486500,4.34000015258789
2014-07-03,4.3600001335144,4.40000009536743,4.1399998664856,4.23999977111816,22521700,4.23999977111816
2014-07-07,4.23000001907349,4.30999994277954,4.21000003814697,4.26000022888184,21165500,4.26000022888184
2014-07-08,4.25,4.30000019073486,4.09999990463257,4.21999979019165,41685800,4.21999979019165
2014-07-09,4.21000003814697,4.28999996185303,4.19999980926514,4.23000001907349,18462200,4.23000001907349
2014-07-10,4.17999982833862,4.3600001335144,4.1399998664856,4.28999996185303,39245000,4.28999996185303
2014-07-11,4.30000019073486,4.40000009536743,4.28999996185303,4.36999988555908,22425600,4.36999988555908
2014-07-14,4.44000005722046,4.65000009536743,4.3899998664856,4.6399998664856,73046000,4.6399998664856
2014-07-15,4.63000011444092,4.80000019073486,4.40999984741211,4.53000020980835,156113700,4.53000020980835
2014-07-16,4.59999990463257,4.76999998092651,4.57000017166138,4.65999984741211,61848100,4.65999984741211
2014-07-17,4.65999984741211,4.67999982833862,4.5,4.57000017166138,51309800,4.57000017166138
2014-07-18,3.73000001907349,3.83999991416931,3.67000007629395,3.82999992370605,137577700,3.82999992370605
2014-07-21,3.85999989509583,3.86999988555908,3.75,3.77999997138977,34219100,3.77999997138977
2014-07-22,3.8199999332428,3.85999989509583,3.77999997138977,3.79999995231628,34004800,3.79999995231628
2014-07-23,3.8199999332428,3.82999992370605,3.75,3.75999999046326,31748200,3.75999999046326
2014-07-24,3.75,3.79999995231628,3.71000003814697,3.73000001907349,27967600,3.73000001907349
2014-07-25,3.73000001907349,3.78999996185303,3.69000005722046,3.75999999046326,31793700,3.75999999046326
2014-07-28,3.76999998092651,3.77999997138977,3.6800000667572,3.73000001907349,31443400,3.73000001907349
2014-07-29,3.74000000953674,3.83999991416931,3.73000001907349,3.78999996185303,36157400,3.78999996185303
2014-07-30,3.8199999332428,3.88000011444092,3.76999998092651,3.8199999332428,42981200,3.8199999332428
2014-07-31,3.79999995231628,3.99000000953674,3.77999997138977,3.91000008583069,112162900,3.91000008583069
2014-08-01,3.91000008583069,4.01000022888184,3.86999988555908,3.97000002861023,33710000,3.97000002861023
2014-08-04,3.97000002861023,4.01999998092651,3.9300000667572,4,21493200,4
2014-08-05,3.99000000953674,4.1100001335144,3.97000002861023,4.07999992370605,40330600,4.07999992370605
2014-08-06,4.05999994277954,4.1399998664856,4.03000020980835,4.11999988555908,16271200,4.11999988555908
2014-08-07,4.1399998664856,4.19999980926514,4.07000017166138,4.09999990463257,32712300,4.09999990463257
2014-08-08,4.09999990463257,4.15000009536743,4.05000019073486,4.11999988555908,27166900,4.11999988555908
2014-08-11,4.03000020980835,4.19000005722046,3.99000000953674,4.1399998664856,29560500,4.1399998664856
2014-08-12,4.11999988555908,4.1399998664856,4.07999992370605,4.07999992370605,27369900,4.07999992370605
2014-08-13,4.07999992370605,4.15000009536743,4.03000020980835,4.1100001335144,30396800,4.1100001335144
2014-08-14,4.09999990463257,4.17000007629395,4.07999992370605,4.07999992370605,26148100,4.07999992370605
2014-08-15,4.11999988555908,4.1399998664856,4.07000017166138,4.13000011444092,33349200,4.13000011444092
2014-08-18,4.1399998664856,4.21999979019165,4.1399998664856,4.21000003814697,45381300,4.21000003814697
2014-08-19,4.19999980926514,4.30000019073486,4.19999980926514,4.26999998092651,23222100,4.26999998092651
2014-08-20,4.25,4.32000017166138,4.21999979019165,4.28000020980835,11986600,4.28000020980835
2014-08-21,4.28999996185303,4.28999996185303,4.21000003814697,4.23999977111816,11939800,4.23999977111816
2014-08-22,4.21999979019165,4.28000020980835,4.21000003814697,4.25,8364700,4.25
2014-08-25,4.26999998092651,4.26999998092651,4.17999982833862,4.17999982833862,8998200,4.17999982833862
2014-08-26,4.17000007629395,4.21999979019165,4.13000011444092,4.19000005722046,9183900,4.19000005722046
2014-08-27,4.19999980926514,4.21000003814697,4.15000009536743,4.15999984741211,7304400,4.15999984741211
2014-08-28,4.1399998664856,4.19000005722046,4.07000017166138,4.1399998664856,10331400,4.1399998664856
2014-08-29,4.15000009536743,4.19000005722046,4.1399998664856,4.17000007629395,7347200,4.17000007629395
2014-09-02,4.15999984741211,4.25,4.15000009536743,4.15999984741211,12603300,4.15999984741211
2014-09-03,4.17000007629395,4.23000001907349,4.17000007629395,4.19000005722046,9600600,4.19000005722046
2014-09-04,4.17999982833862,4.25,4.15000009536743,4.15000009536743,12791400,4.15000009536743
2014-09-05,4.17000007629395,4.19000005722046,4.15000009536743,4.15000009536743,6630200,4.15000009536743
2014-09-08,4.13000011444092,4.17999982833862,4.09999990463257,4.13000011444092,8396200,4.13000011444092
2014-09-09,4.15000009536743,4.15999984741211,4.07999992370605,4.07999992370605,8964800,4.07999992370605
2014-09-10,4.07999992370605,4.1100001335144,4.01000022888184,4.07999992370605,13276800,4.07999992370605
2014-09-11,4.03000020980835,4.07999992370605,4.01999998092651,4.07999992370605,8086800,4.07999992370605
2014-09-12,4.05999994277954,4.1100001335144,3.96000003814697,3.96000003814697,14123900,3.96000003814697
2014-09-15,3.98000001907349,4.01999998092651,3.90000009536743,3.91000008583069,18257000,3.91000008583069
2014-09-16,3.89000010490417,3.90000009536743,3.79999995231628,3.80999994277954,40156400,3.80999994277954
2014-09-17,3.8199999332428,3.88000011444092,3.79999995231628,3.8199999332428,24894600,3.8199999332428
2014-09-18,3.88000011444092,3.94000005722046,3.70000004768372,3.88000011444092,16141400,3.88000011444092
2014-09-19,3.9300000667572,3.94000005722046,3.80999994277954,3.80999994277954,23030000,3.80999994277954
2014-09-22,3.80999994277954,3.82999992370605,3.75,3.75999999046326,14201400,3.75999999046326
2014-09-23,3.75999999046326,3.78999996185303,3.69000005722046,3.69000005722046,16282500,3.69000005722046
2014-09-24,3.71000003814697,3.75,3.69000005722046,3.70000004768372,11792600,3.70000004768372
2014-09-25,3.70000004768372,3.72000002861023,3.59999990463257,3.63000011444092,17556500,3.63000011444092
2014-09-26,3.63000011444092,3.67000007629395,3.59999990463257,3.59999990463257,12976300,3.59999990463257
2014-09-29,3.55999994277954,3.66000008583069,3.53999996185303,3.54999995231628,26857600,3.54999995231628
2014-09-30,3.55999994277954,3.57999992370605,3.40000009536743,3.41000008583069,55952200,3.41000008583069
2014-10-01,3.39000010490417,3.42000007629395,3.29999995231628,3.34999990463257,33645900,3.34999990463257
2014-10-02,3.36999988555908,3.44000005722046,3.27999997138977,3.39000010490417,27904500,3.39000010490417
2014-10-03,3.4300000667572,3.46000003814697,3.36999988555908,3.40000009536743,16797000,3.40000009536743
2014-10-06,3.42000007629395,3.44000005722046,3.29999995231628,3.35999989509583,17864800,3.35999989509583
2014-10-07,3.34999990463257,3.38000011444092,3.27999997138977,3.27999997138977,17720600,3.27999997138977
2014-10-08,3.29999995231628,3.30999994277954,3.1800000667572,3.27999997138977,2.8e+07,3.27999997138977
2014-10-09,3.02999997138977,3.20000004768372,2.94000005722046,2.95000004768372,69528900,2.95000004768372
2014-10-10,2.95000004768372,2.95000004768372,2.71000003814697,2.72000002861023,41062500,2.72000002861023
2014-10-13,2.77999997138977,2.84999990463257,2.73000001907349,2.74000000953674,38269400,2.74000000953674
2014-10-14,2.60999989509583,2.75,2.59999990463257,2.61999988555908,39964200,2.61999988555908
2014-10-15,2.61999988555908,2.71000003814697,2.53999996185303,2.60999989509583,36924600,2.60999989509583
2014-10-16,2.55999994277954,2.72000002861023,2.53999996185303,2.64000010490417,38795400,2.64000010490417
2014-10-17,2.67000007629395,2.85999989509583,2.66000008583069,2.72000002861023,75956600,2.72000002861023
2014-10-20,2.78999996185303,2.79999995231628,2.59999990463257,2.67000007629395,28711000,2.67000007629395
2014-10-21,2.70000004768372,2.77999997138977,2.6800000667572,2.76999998092651,24033800,2.76999998092651
2014-10-22,2.78999996185303,2.79999995231628,2.64000010490417,2.64000010490417,23034800,2.64000010490417
2014-10-23,2.6800000667572,2.71000003814697,2.65000009536743,2.69000005722046,23731000,2.69000005722046
2014-10-24,2.69000005722046,2.73000001907349,2.67000007629395,2.6800000667572,11945800,2.6800000667572
2014-10-27,2.6800000667572,2.71000003814697,2.65000009536743,2.66000008583069,13307500,2.66000008583069
2014-10-28,2.69000005722046,2.76999998092651,2.67000007629395,2.72000002861023,22878300,2.72000002861023
2014-10-29,2.75,2.80999994277954,2.73000001907349,2.76999998092651,15600900,2.76999998092651
2014-10-30,2.78999996185303,2.78999996185303,2.70000004768372,2.75,13026100,2.75
2014-10-31,2.78999996185303,2.82999992370605,2.75,2.79999995231628,14704800,2.79999995231628
2014-11-03,2.80999994277954,2.90000009536743,2.80999994277954,2.86999988555908,11733600,2.86999988555908
2014-11-04,2.90000009536743,2.91000008583069,2.75,2.82999992370605,12524300,2.82999992370605
2014-11-05,2.84999990463257,2.86999988555908,2.76999998092651,2.79999995231628,9635100,2.79999995231628
2014-11-06,2.77999997138977,2.79999995231628,2.75,2.75999999046326,8932900,2.75999999046326
2014-11-07,2.76999998092651,2.79999995231628,2.75999999046326,2.77999997138977,7293800,2.77999997138977
2014-11-10,2.77999997138977,2.80999994277954,2.75,2.75999999046326,12593100,2.75999999046326
2014-11-11,2.77999997138977,2.78999996185303,2.72000002861023,2.73000001907349,8113500,2.73000001907349
2014-11-12,2.73000001907349,2.75,2.65000009536743,2.71000003814697,15875400,2.71000003814697
2014-11-13,2.71000003814697,2.74000000953674,2.65000009536743,2.66000008583069,10915400,2.66000008583069
2014-11-14,2.6800000667572,2.70000004768372,2.60999989509583,2.60999989509583,12373000,2.60999989509583
2014-11-17,2.61999988555908,2.69000005722046,2.60999989509583,2.67000007629395,12593800,2.67000007629395
2014-11-18,2.69000005722046,2.73000001907349,2.63000011444092,2.65000009536743,14967800,2.65000009536743
2014-11-19,2.6800000667572,2.6800000667572,2.60999989509583,2.63000011444092,10323300,2.63000011444092
2014-11-20,2.59999990463257,2.72000002861023,2.58999991416931,2.69000005722046,15043900,2.69000005722046
2014-11-21,2.72000002861023,2.76999998092651,2.71000003814697,2.76999998092651,11311600,2.76999998092651
2014-11-24,2.79999995231628,2.84999990463257,2.79999995231628,2.82999992370605,12293900,2.82999992370605
2014-11-25,2.83999991416931,2.85999989509583,2.75999999046326,2.82999992370605,11073600,2.82999992370605
2014-11-26,2.80999994277954,2.83999991416931,2.79999995231628,2.83999991416931,10553500,2.83999991416931
2014-11-28,2.84999990463257,2.84999990463257,2.76999998092651,2.78999996185303,5665000,2.78999996185303
2014-12-01,2.76999998092651,2.78999996185303,2.64000010490417,2.67000007629395,16025100,2.67000007629395
2014-12-02,2.69000005722046,2.71000003814697,2.60999989509583,2.6800000667572,12438800,2.6800000667572
2014-12-03,2.71000003814697,2.8199999332428,2.69000005722046,2.74000000953674,18256500,2.74000000953674
2014-12-04,2.75,2.75,2.66000008583069,2.69000005722046,14513400,2.69000005722046
2014-12-05,2.69000005722046,2.70000004768372,2.66000008583069,2.66000008583069,9479300,2.66000008583069
2014-12-08,2.65000009536743,2.6800000667572,2.51999998092651,2.57999992370605,25402100,2.57999992370605
2014-12-09,2.54999995231628,2.58999991416931,2.49000000953674,2.58999991416931,22914800,2.58999991416931
