"Fecha","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
2014-05-01,11.1766672134399,11.1983327865601,11.0383329391479,11.1633329391479,3025800,11.1633329391479
2014-05-02,11.2049999237061,11.2083330154419,11.0416669845581,11.1533327102661,3727800,11.1533327102661
2014-05-05,11.0116672515869,11.1883325576782,10.9633331298828,11.0866670608521,4773600,11.0866670608521
2014-05-06,11.0600004196167,11.1400003433228,10.966667175293,11.0083332061768,3438600,11.0083332061768
2014-05-07,11.0249996185303,11.1333332061768,10.8566665649414,10.8633327484131,10716000,10.8633327484131
2014-05-08,10.8383331298828,11.1433334350586,10.8333330154419,11.0200004577637,10069800,11.0200004577637
2014-05-09,10.625,11.2883329391479,10.5,11.164999961853,19951200,11.164999961853
2014-05-12,11.2483329772949,11.743332862854,11.1983327865601,11.6833333969116,11854200,11.6833333969116
2014-05-13,11.7283334732056,11.8299999237061,11.658332824707,11.6766672134399,8268000,11.6766672134399
2014-05-14,11.703332901001,11.8116674423218,11.5900001525879,11.7216672897339,5299200,11.7216672897339
2014-05-15,11.6949996948242,11.75,11.5950002670288,11.7083330154419,6772800,11.7083330154419
2014-05-16,11.710000038147,11.7950000762939,11.5649995803833,11.7583332061768,5568600,11.7583332061768
2014-05-19,11.6999998092651,11.881667137146,11.6516666412354,11.7416667938232,4555200,11.7416667938232
2014-05-20,11.625,11.6633329391479,11.4883327484131,11.5749998092651,6052800,11.5749998092651
2014-05-21,11.6400003433228,11.7483329772949,11.5233325958252,11.6300001144409,5731800,11.6300001144409
2014-05-22,11.6066665649414,11.6416673660278,11.5216665267944,11.5600004196167,5304600,11.5600004196167
2014-05-23,11.5883331298828,11.6433334350586,11.5133333206177,11.6116666793823,3174600,11.6116666793823
2014-05-27,11.6116666793823,11.6499996185303,11.4033327102661,11.4433326721191,7417200,11.4433326721191
2014-05-28,11.493332862854,11.5799999237061,11.3733329772949,11.4116668701172,7480200,11.4116668701172
2014-05-29,11.453332901001,11.5516672134399,11.408332824707,11.5033330917358,5085000,11.5033330917358
2014-05-30,11.5133333206177,11.5966672897339,11.453332901001,11.5633325576782,6643800,11.5633325576782
2014-06-02,11.546667098999,11.6499996185303,11.4300003051758,11.5,7253400,11.5
2014-06-03,11.4166669845581,11.4166669845581,11.0450000762939,11.1233329772949,20994000,11.1233329772949
2014-06-04,11.2600002288818,11.3716669082642,11.1433334350586,11.3500003814697,11409000,11.3500003814697
2014-06-05,11.3400001525879,11.4266672134399,11.2716665267944,11.3366670608521,10257600,11.3366670608521
2014-06-06,11.3766670227051,11.414999961853,11.3166666030884,11.3783330917358,6213000,11.3783330917358
2014-06-09,11.3966665267944,11.4033327102661,11.3216667175293,11.3800001144409,4767600,11.3800001144409
2014-06-10,11.3916673660278,11.6999998092651,11.335000038147,11.6499996185303,8039400,11.6499996185303
2014-06-11,11.5649995803833,11.7849998474121,11.5600004196167,11.6700000762939,5980200,11.6700000762939
2014-06-12,11.6666669845581,11.8050003051758,11.6083326339722,11.7716665267944,6192000,11.7716665267944
2014-06-13,11.6666669845581,11.6750001907349,11.3199996948242,11.4783334732056,13481400,11.4783334732056
2014-06-16,11.466667175293,11.7733325958252,11.3933334350586,11.7299995422363,9949200,11.7299995422363
2014-06-17,11.6666669845581,11.7449998855591,11.5083332061768,11.7066669464111,5947800,11.7066669464111
2014-06-18,11.6949996948242,11.9949998855591,11.6633329391479,11.8966665267944,9572400,11.8966665267944
2014-06-19,12.0833330154419,12.2066669464111,12,12.125,12655800,12.125
2014-06-20,12.1499996185303,12.1566667556763,11.9899997711182,12.1149997711182,10311600,12.1149997711182
2014-06-23,12.1233329772949,12.2299995422363,12.0633325576782,12.2083330154419,8181600,12.2083330154419
2014-06-24,12.1533327102661,12.1533327102661,11.8616666793823,11.8699998855591,8298000,11.8699998855591
2014-06-25,11.868332862854,11.8950004577637,11.703332901001,11.7416667938232,5426400,11.7416667938232
2014-06-26,11.7416667938232,11.7416667938232,11.6366672515869,11.6450004577637,4699800,11.6450004577637
2014-06-27,11.6483325958252,11.7066669464111,11.5183334350586,11.5416669845581,9630000,11.5416669845581
2014-06-30,11.5666666030884,11.8433332443237,11.546667098999,11.8383331298828,10375800,11.8383331298828
2014-07-01,11.8149995803833,11.8266668319702,11.631667137146,11.6899995803833,5193600,11.6899995803833
2014-07-02,11.6666669845581,11.8383331298828,11.6300001144409,11.6416673660278,5300400,11.6416673660278
2014-07-03,11.671667098999,11.7700004577637,11.6549997329712,11.6916666030884,6237000,11.6916666030884
2014-07-07,11.6916666030884,11.756667137146,11.6083326339722,11.6616668701172,4861800,11.6616668701172
2014-07-08,11.6483325958252,11.6616668701172,11.5283327102661,11.5583333969116,7929600,11.5583333969116
2014-07-09,11.5600004196167,11.6416673660278,11.4799995422363,11.4966669082642,7745400,11.4966669082642
2014-07-10,11.3783330917358,11.8233327865601,11.2783327102661,11.8100004196167,8868000,11.8100004196167
2014-07-11,11.8966665267944,12,11.6916666030884,11.8333330154419,6196200,11.8333330154419
2014-07-14,11.8299999237061,11.8999996185303,11.6983327865601,11.7183332443237,7263000,11.7183332443237
2014-07-15,11.6666669845581,11.7216672897339,11.3433332443237,11.5116672515869,13413000,11.5116672515869
2014-07-16,11.4200000762939,11.4983329772949,11.1666669845581,11.1750001907349,11387400,11.1750001907349
2014-07-17,11.164999961853,11.1666669845581,11.0366668701172,11.046667098999,11316000,11.046667098999
2014-07-18,11.1166667938232,11.3083333969116,11.0416669845581,11.3016672134399,6907800,11.3016672134399
2014-07-21,11.0299997329712,11.1166667938232,10.7700004577637,10.789999961853,15445800,10.789999961853
2014-07-22,10.7883329391479,11.0566673278809,10.7866668701172,10.908332824707,9959400,10.908332824707
2014-07-23,10.9133329391479,11.0116672515869,10.8199996948242,10.9033327102661,7110000,10.9033327102661
2014-07-24,10.9566669464111,11.1416673660278,10.9166669845581,11.1116666793823,7630800,11.1116666793823
2014-07-25,11.0883331298828,11.2066669464111,11.0666666030884,11.1683330535889,6341400,11.1683330535889
2014-07-28,10.8616666793823,11.0266666412354,10.7516670227051,10.8333330154419,12348600,10.8333330154419
2014-07-29,10.8466672897339,10.9433326721191,10.8050003051758,10.8483333587646,6393000,10.8483333587646
2014-07-30,10.9250001907349,10.9383325576782,10.7200002670288,10.8100004196167,8388600,10.8100004196167
2014-07-31,10.7533330917358,10.8133325576782,10.6366672515869,10.6599998474121,12799800,10.6599998474121
2014-08-01,10.7083330154419,10.9350004196167,10.6949996948242,10.868332862854,10080000,10.868332862854
2014-08-04,10.914999961853,10.9916667938232,10.8366670608521,10.9250001907349,7248000,10.9250001907349
2014-08-05,10.868332862854,10.9883327484131,10.7416667938232,10.8516674041748,8980800,10.8516674041748
2014-08-06,10.7116670608521,11.039999961853,10.7116670608521,11.006667137146,9816600,11.006667137146
2014-08-07,11.0516672134399,11.0833330154419,10.8116674423218,10.8500003814697,9991800,10.8500003814697
2014-08-08,11.5600004196167,11.8666667938232,11.414999961853,11.5749998092651,19402800,11.5749998092651
2014-08-11,11.6450004577637,11.7600002288818,11.5,11.6899995803833,8137200,11.6899995803833
2014-08-12,11.703332901001,11.8100004196167,11.671667098999,11.783332824707,6896400,11.783332824707
2014-08-13,11.8100004196167,11.8883333206177,11.7783327102661,11.8583326339722,4558800,11.8583326339722
2014-08-14,11.8716669082642,11.9733333587646,11.8166666030884,11.9416666030884,11869800,11.9416666030884
2014-08-15,15.4066667556763,15.8216667175293,15.0050001144409,15.5816669464111,118096800,15.5816669464111
2014-08-18,15.3316669464111,15.3883333206177,14.6833333969116,14.7399997711182,40990800,14.7399997711182
2014-08-19,14.7766666412354,14.9366674423218,14.6733331680298,14.8400001525879,19142400,14.8400001525879
2014-08-20,14.8500003814697,14.9616670608521,14.6483325958252,14.7483329772949,11927400,14.7483329772949
2014-08-21,14.7333326339722,14.8599996566772,14.5366668701172,14.5833330154419,12566400,14.5833330154419
2014-08-22,14.5833330154419,14.6433334350586,14.3299999237061,14.3950004577637,15723000,14.3950004577637
2014-08-25,14.460000038147,14.5816669464111,14.3800001144409,14.3999996185303,7717800,14.3999996185303
2014-08-26,14.375,14.6766672134399,14.375,14.5016670227051,8829600,14.5016670227051
2014-08-27,14.453332901001,14.5600004196167,14.3900003433228,14.4250001907349,5639400,14.4250001907349
2014-08-28,14.3850002288818,14.703332901001,14.335000038147,14.6933326721191,7674600,14.6933326721191
2014-08-29,14.7516670227051,14.7916669845581,14.6166667938232,14.7349996566772,6375600,14.7349996566772
2014-09-02,14.8000001907349,15.1516666412354,14.7533330917358,14.9616670608521,11725800,14.9616670608521
2014-09-03,14.9499998092651,15.1199998855591,14.8483333587646,15.0583333969116,7495800,15.0583333969116
2014-09-04,15.0533332824707,15.0883331298828,14.7983331680298,14.8050003051758,7360200,14.8050003051758
2014-09-05,14.8050003051758,14.881667137146,14.6999998092651,14.8699998855591,5056800,14.8699998855591
2014-09-08,14.8233327865601,14.9949998855591,14.7533330917358,14.9849996566772,6531000,14.9849996566772
2014-09-09,14.9250001907349,15.0716667175293,14.8950004577637,14.9483327865601,9520800,14.9483327865601
2014-09-10,14.9266672134399,15.3050003051758,14.9250001907349,15.2683334350586,8016000,15.2683334350586
2014-09-11,15.1949996948242,15.2766666412354,15.1133327484131,15.1599998474121,6459600,15.1599998474121
2014-09-12,15.1633329391479,15.1916666030884,14.9183330535889,14.9816665649414,5166600,14.9816665649414
2014-09-15,14.9416666030884,15.0016670227051,14.8583326339722,15,3796800,15
2014-09-16,14.9333333969116,15.125,14.8566665649414,15.0983333587646,5061600,15.0983333587646
2014-09-17,15.118332862854,15.243332862854,15.0533332824707,15.1366672515869,4306200,15.1366672515869
2014-09-18,15.1783332824707,15.2250003814697,14.9650001525879,15.0733327865601,4809000,15.0733327865601
2014-09-19,15.1633329391479,15.1633329391479,14.9250001907349,14.9633331298828,17668200,14.9633331298828
2014-09-22,15.164999961853,15.4616670608521,15.1266670227051,15.3966665267944,10846800,15.3966665267944
2014-09-23,15.3933334350586,15.4166669845581,15.0833330154419,15.0883331298828,5506200,15.0883331298828
2014-09-24,15.0950002670288,15.3433332443237,15.0950002670288,15.2799997329712,6082200,15.2799997329712
2014-09-25,15.3000001907349,15.3000001907349,14.8216667175293,14.921667098999,6134400,14.921667098999
2014-09-26,14.8900003433228,15.1083326339722,14.8233327865601,15.0883331298828,4458000,15.0883331298828
2014-09-29,14.9166669845581,15.2799997329712,14.9166669845581,15.2216672897339,5092800,15.2216672897339
2014-09-30,15.1599998474121,15.3916673660278,15.1266670227051,15.2783327102661,7980600,15.2783327102661
2014-10-01,15.2666673660278,15.2666673660278,15.0316667556763,15.0883331298828,7108800,15.0883331298828
2014-10-02,15.1350002288818,15.2333326339722,14.9650001525879,15.091667175293,6372600,15.091667175293
2014-10-03,15.1599998474121,15.421667098999,15.0966672897339,15.3383331298828,17768400,15.3383331298828
2014-10-06,15.4066667556763,15.4166669845581,15.1916666030884,15.3950004577637,8014800,15.3950004577637
2014-10-07,15.2749996185303,15.5366668701172,15.2550001144409,15.4049997329712,8493000,15.4049997329712
2014-10-08,15.4683332443237,16.1466674804688,15.3566665649414,16.078332901001,12373800,16.078332901001
2014-10-09,16.1216678619385,16.1833324432373,15.8183326721191,15.9116668701172,12463800,15.9116668701172
2014-10-10,15.9266672134399,16.1499996185303,15.8016672134399,15.8066673278809,7717800,15.8066673278809
2014-10-13,15.7216672897339,15.7583332061768,15.4683332443237,15.4866666793823,6155400,15.4866666793823
2014-10-14,15.6099996566772,15.8450002670288,15.5200004577637,15.7466669082642,7705200,15.7466669082642
2014-10-15,15.631667137146,15.7916669845581,15.1700000762939,15.2366666793823,14546400,15.2366666793823
2014-10-16,15.0083332061768,15.2216672897339,14.9266672134399,15.1383333206177,7454400,15.1383333206177
2014-10-17,15.2049999237061,15.466667175293,15.1199998855591,15.3516674041748,6198000,15.3516674041748
2014-10-20,15.335000038147,15.8950004577637,15.3016672134399,15.8883333206177,6503400,15.8883333206177
2014-10-21,15.8716669082642,16.5083332061768,15.8716669082642,16.3933334350586,12714000,16.3933334350586
2014-10-22,16.4449996948242,16.4816665649414,16.3050003051758,16.3649997711182,6640800,16.3649997711182
2014-10-23,16.4950008392334,16.5883331298828,16.2216663360596,16.2716674804688,5461200,16.2716674804688
2014-10-24,16.3899993896484,16.4150009155273,16.1900005340576,16.3150005340576,3981000,16.3150005340576
2014-10-27,16.2083320617676,16.3316669464111,16.1900005340576,16.3150005340576,3359400,16.3150005340576
2014-10-28,16.3683338165283,16.3899993896484,16.2083320617676,16.2416667938232,6697200,16.2416667938232
2014-10-29,16.2516670227051,16.5133323669434,16.2216663360596,16.4416675567627,6645000,16.4416675567627
2014-10-30,16.3816661834717,16.5633335113525,16.2649993896484,16.5166664123535,5034000,16.5166664123535
2014-10-31,16.8666667938232,16.8966674804688,16.5383338928223,16.8133335113525,6657600,16.8133335113525
2014-11-03,16.8083324432373,17.1450004577637,16.796667098999,16.8716678619385,5832600,16.8716678619385
2014-11-04,16.9166679382324,16.9200000762939,16.6616668701172,16.6733322143555,5438400,16.6733322143555
2014-11-05,16.8299999237061,17.0450000762939,16.4416675567627,16.5283336639404,6579000,16.5283336639404
2014-11-06,16.6233329772949,16.8999996185303,16.6016674041748,16.7466678619385,9784200,16.7466678619385
2014-11-07,17.2950000762939,18.0949993133545,17.158332824707,18.0650005340576,17169000,18.0650005340576
2014-11-10,18.0200004577637,18.1000003814697,17.7183322906494,17.9599990844727,7500600,17.9599990844727
2014-11-11,17.9283332824707,17.9816665649414,17.7350006103516,17.8349990844727,4964400,17.8349990844727
2014-11-12,17.7433338165283,18.0033321380615,17.6316661834717,17.9850006103516,4110000,17.9850006103516
2014-11-13,18.0616664886475,18.2633323669434,17.8016662597656,18.0266666412354,7290600,18.0266666412354
2014-11-14,18.0550003051758,18.0933322906494,17.8583335876465,17.9866676330566,2906400,17.9866676330566
2014-11-17,17.9950008392334,18.3483333587646,17.9416675567627,18.3449993133545,4474200,18.3449993133545
2014-11-18,18.2516670227051,18.4449996948242,18.1016674041748,18.2916679382324,4407600,18.2916679382324
2014-11-19,18.3266677856445,18.408332824707,18.2150001525879,18.3833332061768,3327000,18.3833332061768
2014-11-20,18.3133335113525,18.4483337402344,18.2299995422363,18.3649997711182,3923400,18.3649997711182
2014-11-21,18.5849990844727,18.5849990844727,18.1116676330566,18.2416667938232,7984800,18.2416667938232
2014-11-24,18.2416667938232,18.341667175293,18.0683326721191,18.1316661834717,5692200,18.1316661834717
2014-11-25,18.2299995422363,18.4899997711182,18.1599998474121,18.408332824707,4975200,18.408332824707
2014-11-26,18.3850002288818,18.4549999237061,18.2633323669434,18.3983325958252,2721000,18.3983325958252
2014-11-28,18.5249996185303,18.9166679382324,18.4366664886475,18.6916675567627,2736000,18.6916675567627
2014-12-01,18.4950008392334,18.7133331298828,18.3966674804688,18.5499992370605,4852800,18.5499992370605
2014-12-02,18.4433326721191,18.533332824707,18.0499992370605,18.2633323669434,6858600,18.2633323669434
2014-12-03,18.2383327484131,18.2600002288818,17.6416664123535,17.8266677856445,14277000,17.8266677856445
2014-12-04,17.8600006103516,17.9950008392334,17.5733337402344,17.7683334350586,7495800,17.7683334350586
2014-12-05,17.8883323669434,17.9333324432373,17.7066669464111,17.7816677093506,6001800,17.7816677093506
2014-12-08,17.7933330535889,18.0300006866455,17.6166667938232,17.7533321380615,5791200,17.7533321380615
