"Fecha","CNC.Open","CNC.High","CNC.Low","CNC.Close","CNC.Volume","CNC.Adjusted"
2013-12-06,15.0749998092651,15.0799999237061,14.8675003051758,15.0474996566772,1591200,15.0474996566772
2013-12-09,15.0050001144409,15.1099996566772,14.3100004196167,14.3299999237061,3584800,14.3299999237061
2013-12-10,14.2124996185303,14.4399995803833,14.0649995803833,14.1549997329712,3669600,14.1549997329712
2013-12-11,14.1774997711182,14.2150001525879,13.8625001907349,13.9324998855591,3431600,13.9324998855591
2013-12-12,13.9849996566772,14.1350002288818,13.5299997329712,13.5649995803833,4492800,13.5649995803833
2013-12-13,13.9899997711182,14.7825002670288,13.9425001144409,14.3950004577637,7598800,14.3950004577637
2013-12-16,14.7224998474121,14.7825002670288,14.1875,14.2025003433228,4711200,14.2025003433228
2013-12-17,14.2025003433228,14.2624998092651,13.9250001907349,14.0275001525879,2941200,14.0275001525879
2013-12-18,14.0900001525879,14.335000038147,14,14.2775001525879,2039600,14.2775001525879
2013-12-19,14.2375001907349,14.2600002288818,13.9925003051758,14.0675001144409,1275600,14.0675001144409
2013-12-20,14.1000003814697,14.2974996566772,14.0325002670288,14.2825002670288,2132800,14.2825002670288
2013-12-23,14.3575000762939,14.4575004577637,14.2150001525879,14.3000001907349,1409200,14.3000001907349
2013-12-24,14.3000001907349,14.4125003814697,14.2425003051758,14.352499961853,925600,14.352499961853
2013-12-26,14.4449996948242,14.5675001144409,14.2674999237061,14.3699998855591,966400,14.3699998855591
2013-12-27,14.4300003051758,14.4475002288818,14.2349996566772,14.3500003814697,682000,14.3500003814697
2013-12-30,14.3299999237061,14.6175003051758,14.3100004196167,14.5275001525879,1212800,14.5275001525879
2013-12-31,14.5799999237061,14.7674999237061,14.5275001525879,14.7375001907349,1595600,14.7375001907349
2014-01-02,14.7399997711182,14.8199996948242,14.6075000762939,14.7600002288818,2011200,14.7600002288818
2014-01-03,14.75,14.789999961853,14.6450004577637,14.7299995422363,1103600,14.7299995422363
2014-01-06,14.7875003814697,14.8424997329712,14.5775003433228,14.664999961853,1466400,14.664999961853
2014-01-07,14.6575002670288,15.0500001907349,14.5375003814697,15.0474996566772,1508000,15.0474996566772
2014-01-08,15.1300001144409,15.375,15.0974998474121,15.3599996566772,2079200,15.3599996566772
2014-01-09,15.3774995803833,15.6824998855591,15.3774995803833,15.4300003051758,2550800,15.4300003051758
2014-01-10,15.4300003051758,15.4324998855591,15.0200004577637,15.0574998855591,2706400,15.0574998855591
2014-01-13,15.0950002670288,15.3450002670288,15.0450000762939,15.1424999237061,1768000,15.1424999237061
2014-01-14,15.1424999237061,15.3149995803833,15.0024995803833,15.289999961853,1868400,15.289999961853
2014-01-15,15.3125,15.6324996948242,15.1525001525879,15.5349998474121,2034800,15.5349998474121
2014-01-16,15.522500038147,15.7150001525879,15.4075002670288,15.5,2119200,15.5
2014-01-17,15.4375,15.4549999237061,15.1999998092651,15.4300003051758,1665200,15.4300003051758
2014-01-21,15.4975004196167,15.4975004196167,15.2974996566772,15.4099998474121,1910800,15.4099998474121
2014-01-22,15.4575004577637,15.4575004577637,15.2250003814697,15.3649997711182,1906000,15.3649997711182
2014-01-23,15.5424995422363,15.772500038147,15.477499961853,15.6350002288818,3278000,15.6350002288818
2014-01-24,15.5675001144409,15.5675001144409,15.2974996566772,15.3699998855591,1506000,15.3699998855591
2014-01-27,15.3575000762939,15.4075002670288,15.125,15.2624998092651,1807200,15.2624998092651
2014-01-28,15.0775003433228,15.2550001144409,14.977499961853,15.0749998092651,4241200,15.0749998092651
2014-01-29,14.9525003433228,15.4099998474121,14.875,15.0749998092651,2307200,15.0749998092651
2014-01-30,15.1925001144409,15.4274997711182,15.1149997711182,15.227499961853,2310400,15.227499961853
2014-01-31,15.0275001525879,15.1700000762939,14.9674997329712,15.1499996185303,2628800,15.1499996185303
2014-02-03,15.1850004196167,15.1999998092651,14.710000038147,14.7775001525879,3782000,14.7775001525879
2014-02-04,14.8450002670288,14.9899997711182,14.2200002670288,14.6975002288818,5395600,14.6975002288818
2014-02-05,14.8950004577637,15.7399997711182,14.6549997329712,15.4475002288818,5796400,15.4475002288818
2014-02-06,15.4624996185303,15.5325002670288,15.1824998855591,15.3850002288818,2502800,15.3850002288818
2014-02-07,15.3474998474121,15.4575004577637,15.2475004196167,15.3450002670288,1521200,15.3450002670288
2014-02-10,15.2950000762939,15.3800001144409,15.0725002288818,15.3625001907349,1654000,15.3625001907349
2014-02-11,15.352499961853,15.414999961853,15.2299995422363,15.2849998474121,1901600,15.2849998474121
2014-02-12,15.2475004196167,15.352499961853,14.5024995803833,14.5550003051758,3500800,14.5550003051758
2014-02-13,14.5325002670288,14.8649997711182,14.5325002670288,14.8649997711182,2814000,14.8649997711182
2014-02-14,14.8850002288818,15.2924995422363,14.8299999237061,15.2250003814697,1869200,15.2250003814697
2014-02-18,15.2449998855591,15.4925003051758,15.2449998855591,15.3950004577637,1291200,15.3950004577637
2014-02-19,15.335000038147,15.4700002670288,15.0474996566772,15.0775003433228,1501200,15.0775003433228
2014-02-20,15.1350002288818,15.3374996185303,15.0450000762939,15.3175001144409,1054000,15.3175001144409
2014-02-21,15.3824996948242,15.539999961853,15.3374996185303,15.3824996948242,1895200,15.3824996948242
2014-02-24,15.3599996566772,15.8625001907349,15.3400001525879,15.8450002670288,2047600,15.8450002670288
2014-02-25,15.897500038147,15.9949998855591,15.5900001525879,15.6400003433228,2032800,15.6400003433228
2014-02-26,15.647500038147,15.8625001907349,15.5799999237061,15.6999998092651,1042400,15.6999998092651
2014-02-27,15.6999998092651,15.8074998855591,15.6525001525879,15.7124996185303,1051200,15.7124996185303
2014-02-28,15.7550001144409,16.0174999237061,15.7299995422363,15.9200000762939,1868000,15.9200000762939
2014-03-03,15.8599996566772,15.8850002288818,15.5024995803833,15.6800003051758,1757600,15.6800003051758
2014-03-04,15.8824996948242,16.0625,15.7674999237061,15.9700002670288,2816800,15.9700002670288
2014-03-05,15.9174995422363,15.9674997329712,15.7250003814697,15.7875003814697,1589600,15.7875003814697
2014-03-06,15.7799997329712,15.9324998855591,15.6800003051758,15.7075004577637,1450400,15.7075004577637
2014-03-07,15.8074998855591,15.8599996566772,15.6975002288818,15.8575000762939,3014800,15.8575000762939
2014-03-10,15.835000038147,16.0400009155273,15.7674999237061,16.0400009155273,1636000,16.0400009155273
2014-03-11,16.0874996185303,16.2199993133545,15.9575004577637,15.9975004196167,1899200,15.9975004196167
2014-03-12,15.8850002288818,16.1075000762939,15.8100004196167,16.1025009155273,1254000,16.1025009155273
2014-03-13,16.1749992370605,16.1800003051758,15.8500003814697,15.9049997329712,1494400,15.9049997329712
2014-03-14,15.8649997711182,16.0774993896484,15.7550001144409,15.7650003433228,1478000,15.7650003433228
2014-03-17,15.8125,16.0450000762939,15.7025003433228,15.9375,953200,15.9375
2014-03-18,15.9425001144409,16.1849994659424,15.9425001144409,16.1200008392334,1392400,16.1200008392334
2014-03-19,16.1674995422363,16.2975006103516,16.0324993133545,16.1924991607666,1827200,16.1924991607666
2014-03-20,16.1875,16.4174995422363,16.1875,16.2999992370605,1293600,16.2999992370605
2014-03-21,16.4050006866455,16.5874996185303,16.2924995422363,16.2924995422363,1930400,16.2924995422363
2014-03-24,16.4050006866455,16.4375,15.9449996948242,15.9499998092651,2037200,15.9499998092651
2014-03-25,16.0200004577637,16.1375007629395,15.6049995422363,15.7550001144409,2615600,15.7550001144409
2014-03-26,15.8549995422363,15.9575004577637,15.6324996948242,15.7150001525879,1385600,15.7150001525879
2014-03-27,15.7449998855591,15.7875003814697,15.3474998474121,15.3500003814697,1932000,15.3500003814697
2014-03-28,15.3450002670288,15.7150001525879,15.3275003433228,15.4449996948242,890400,15.4449996948242
2014-03-31,15.5649995803833,15.6400003433228,15.3549995422363,15.5625,2126000,15.5625
2014-04-01,15.727499961853,16.0774993896484,15.5550003051758,15.625,3244800,15.625
2014-04-02,15.6175003051758,15.6850004196167,15.3050003051758,15.3374996185303,2131600,15.3374996185303
2014-04-03,15.3000001907349,15.4300003051758,14.9849996566772,15.3024997711182,2216000,15.3024997711182
2014-04-04,15.3325004577637,15.4375,14.6400003433228,14.7825002670288,2890800,14.7825002670288
2014-04-07,14.7524995803833,14.8225002288818,14.4274997711182,14.5124998092651,2241600,14.5124998092651
2014-04-08,14.5100002288818,14.9274997711182,14.4224996566772,14.9075002670288,2875600,14.9075002670288
2014-04-09,14.9099998474121,15.0550003051758,14.789999961853,14.9425001144409,1409200,14.9425001144409
2014-04-10,14.9899997711182,15.0074996948242,14.4825000762939,14.5474996566772,2803600,14.5474996566772
2014-04-11,14.3950004577637,14.6499996185303,14.3950004577637,14.5749998092651,3045200,14.5749998092651
2014-04-14,14.6850004196167,14.6925001144409,14.4300003051758,14.522500038147,2281200,14.522500038147
2014-04-15,14.5950002670288,14.6424999237061,14.3125,14.4875001907349,1646000,14.4875001907349
2014-04-16,14.5074996948242,14.5450000762939,14.2349996566772,14.2375001907349,2324800,14.2375001907349
2014-04-17,14.1049995422363,14.210000038147,13.7775001525879,13.914999961853,6628000,13.914999961853
2014-04-21,14.0100002288818,14.5024995803833,13.9849996566772,14.3225002288818,6727600,14.3225002288818
2014-04-22,16.1224994659424,16.9475002288818,15.6400003433228,16.0725002288818,12882400,16.0725002288818
2014-04-23,16.1350002288818,16.4650001525879,15.8699998855591,16.2950000762939,4080000,16.2950000762939
2014-04-24,16.4500007629395,17.0650005340576,16.3799991607666,16.6774997711182,3905200,16.6774997711182
2014-04-25,16.6924991607666,16.8250007629395,16.4125003814697,16.625,3076000,16.625
2014-04-28,16.7049999237061,16.7099990844727,16.2549991607666,16.5,3303200,16.5
2014-04-29,16.5100002288818,16.6299991607666,16.3099994659424,16.3775005340576,2953200,16.3775005340576
2014-04-30,16.3950004577637,16.6949996948242,16.3549995422363,16.6000003814697,2176400,16.6000003814697
2014-05-01,16.6474990844727,16.6474990844727,16.3099994659424,16.5025005340576,2271200,16.5025005340576
2014-05-02,16.5550003051758,16.7775001525879,16.5,16.5799999237061,1610000,16.5799999237061
2014-05-05,16.4724998474121,16.9249992370605,16.2975006103516,16.875,2116400,16.875
2014-05-06,16.8875007629395,17,16.7525005340576,16.875,2227200,16.875
2014-05-07,16.8425006866455,17.1599998474121,16.6149997711182,17.1399993896484,2519600,17.1399993896484
2014-05-08,17.0450000762939,17.2600002288818,16.9225006103516,16.9475002288818,1768000,16.9475002288818
2014-05-09,16.8250007629395,17.3474998474121,16.8250007629395,17.3099994659424,1829600,17.3099994659424
2014-05-12,17.4799995422363,17.7600002288818,17.3950004577637,17.7374992370605,2638800,17.7374992370605
2014-05-13,17.6949996948242,17.8225002288818,17.5725002288818,17.5925006866455,1851200,17.5925006866455
2014-05-14,17.6049995422363,17.6100006103516,17.3974990844727,17.4524993896484,1674000,17.4524993896484
2014-05-15,17.375,17.6324996948242,17.0349998474121,17.6025009155273,1981600,17.6025009155273
2014-05-16,17.5650005340576,17.6200008392334,17.2150001525879,17.5174999237061,1832000,17.5174999237061
2014-05-19,17.5,17.8199996948242,17.4775009155273,17.7199993133545,1776400,17.7199993133545
2014-05-20,17.6875,17.8850002288818,17.5049991607666,17.6975002288818,2630800,17.6975002288818
2014-05-21,17.7075004577637,17.9325008392334,17.6825008392334,17.7625007629395,1951200,17.7625007629395
2014-05-22,17.7525005340576,17.8700008392334,17.5049991607666,17.7975006103516,2009600,17.7975006103516
2014-05-23,17.8474998474121,18,17.7175006866455,17.75,1700800,17.75
2014-05-27,17.8924999237061,18.5249996185303,17.7975006103516,18.5049991607666,6005200,18.5049991607666
2014-05-28,18.5149993896484,18.6499996185303,18.0524997711182,18.3075008392334,2236800,18.3075008392334
2014-05-29,18.3075008392334,18.4424991607666,18.1025009155273,18.4375,2718800,18.4375
2014-05-30,18.5100002288818,18.6550006866455,18.4524993896484,18.6299991607666,2627200,18.6299991607666
2014-06-02,18.6774997711182,18.9750003814697,18.6625003814697,18.9225006103516,2860800,18.9225006103516
2014-06-03,17.9150009155273,18.3474998474121,17.9150009155273,18.0974998474121,5401200,18.0974998474121
2014-06-04,18.1224994659424,18.3425006866455,17.9699993133545,18.2824993133545,1894000,18.2824993133545
2014-06-05,17.7975006103516,18.5300006866455,17.7975006103516,18.3400001525879,1876400,18.3400001525879
2014-06-06,18.4599990844727,18.7574996948242,18.3624992370605,18.5725002288818,2903200,18.5725002288818
2014-06-09,18.5349998474121,18.625,18.2474994659424,18.3500003814697,3280000,18.3500003814697
2014-06-10,18.3950004577637,18.5125007629395,18.1975002288818,18.4974994659424,2718400,18.4974994659424
2014-06-11,18.4599990844727,18.6599998474121,18.4174995422363,18.5625,2057600,18.5625
2014-06-12,18.6175003051758,18.8225002288818,18.4300003051758,18.7775001525879,2136000,18.7775001525879
2014-06-13,18.7625007629395,18.9449996948242,18.3024997711182,18.5324993133545,2158800,18.5324993133545
2014-06-16,18.5575008392334,18.7975006103516,18.3349990844727,18.7900009155273,3338800,18.7900009155273
2014-06-17,18.9099998474121,19.0499992370605,18.6499996185303,18.9850006103516,2184000,18.9850006103516
2014-06-18,18.9375,19.2549991607666,18.8349990844727,19.2350006103516,2745600,19.2350006103516
2014-06-19,19.375,19.4200000762939,19.1000003814697,19.1424999237061,2779200,19.1424999237061
2014-06-20,19.1424999237061,19.2099990844727,18.7549991607666,19.0550003051758,3622000,19.0550003051758
2014-06-23,19.1049995422363,19.1525001525879,18.9449996948242,19.0599994659424,2103600,19.0599994659424
2014-06-24,19.0699996948242,19.0699996948242,18.3999996185303,18.4150009155273,3062400,18.4150009155273
2014-06-25,18.4200000762939,18.6949996948242,18.25,18.6825008392334,2774800,18.6825008392334
2014-06-26,18.7950000762939,18.7950000762939,18.5349998474121,18.7075004577637,1476800,18.7075004577637
2014-06-27,18.6924991607666,18.7625007629395,18.3724994659424,18.7000007629395,18988000,18.7000007629395
2014-06-30,18.6474990844727,18.9500007629395,18.6175003051758,18.9025001525879,2498800,18.9025001525879
2014-07-01,18.9500007629395,19.5475006103516,18.9500007629395,19.4724998474121,2550800,19.4724998474121
2014-07-02,19.5725002288818,19.9325008392334,19.2900009155273,19.9074993133545,4362000,19.9074993133545
2014-07-03,19.9325008392334,20.2075004577637,19.8199996948242,20.1000003814697,4359200,20.1000003814697
2014-07-07,20.0025005340576,20.0925006866455,19.6399993896484,19.7075004577637,3496400,19.7075004577637
2014-07-08,19.6800003051758,19.6800003051758,19.2399997711182,19.2399997711182,2214000,19.2399997711182
2014-07-09,19.3075008392334,19.4375,19.0475006103516,19.1550006866455,2760400,19.1550006866455
2014-07-10,19.0949993133545,19.4724998474121,19.0224990844727,19.2775001525879,2753200,19.2775001525879
2014-07-11,19.2625007629395,19.3374996185303,18.9400005340576,19.1399993896484,3344800,19.1399993896484
2014-07-14,19.3700008392334,19.7049999237061,19.25,19.2749996185303,2072000,19.2749996185303
2014-07-15,19.2199993133545,19.3724994659424,19.1700000762939,19.2724990844727,2056400,19.2724990844727
2014-07-16,19.4325008392334,19.4925003051758,19.0974998474121,19.1000003814697,2320000,19.1000003814697
2014-07-17,18.9524993896484,19.8500003814697,18.8999996185303,19.4950008392334,3074400,19.4950008392334
2014-07-18,19.4724998474121,19.5974998474121,19.2450008392334,19.3549995422363,4553600,19.3549995422363
2014-07-21,19.25,19.2674999237061,18.8349990844727,18.8950004577637,6378000,18.8950004577637
2014-07-22,20.2875003814697,20.4950008392334,19.6749992370605,19.9950008392334,6280000,19.9950008392334
2014-07-23,20.0174999237061,20.0900001525879,19.8349990844727,19.9825000762939,2896000,19.9825000762939
2014-07-24,19.9799995422363,20.1700000762939,19.8899993896484,19.9099998474121,3799200,19.9099998474121
2014-07-25,18.3950004577637,18.8225002288818,18.0499992370605,18.5524997711182,12470800,18.5524997711182
2014-07-28,18.5725002288818,18.9549999237061,18.5575008392334,18.8850002288818,5460800,18.8850002288818
2014-07-29,18.8824996948242,18.8824996948242,18.5224990844727,18.6949996948242,3101200,18.6949996948242
2014-07-30,19.1299991607666,19.1875,18.2574996948242,18.5049991607666,6680800,18.5049991607666
2014-07-31,18.375,18.375,17.9200000762939,18.0224990844727,5702000,18.0224990844727
2014-08-01,18.0275001525879,18.2950000762939,17.9300003051758,17.9950008392334,1926000,17.9950008392334
2014-08-04,17.9449996948242,18.2724990844727,17.8799991607666,18.2099990844727,2116800,18.2099990844727
2014-08-05,18.1849994659424,18.1849994659424,17.7724990844727,17.9300003051758,2750800,17.9300003051758
2014-08-06,17.875,18.4650001525879,17.7450008392334,18.3600006103516,2881600,18.3600006103516
2014-08-07,18.3075008392334,18.3125,17.7975006103516,17.8449993133545,1985200,17.8449993133545
2014-08-08,17.8374996185303,18.1650009155273,17.7525005340576,18.1025009155273,1437600,18.1025009155273
2014-08-11,18.1200008392334,18.1499996185303,17.9074993133545,18.0599994659424,3392400,18.0599994659424
2014-08-12,18.0750007629395,18.7199993133545,17.9699993133545,18.1000003814697,2364400,18.1000003814697
2014-08-13,18.1275005340576,18.5424995422363,18.1275005340576,18.3850002288818,2095600,18.3850002288818
2014-08-14,18.3374996185303,18.5825004577637,18.2800006866455,18.5275001525879,1465200,18.5275001525879
2014-08-15,18.6375007629395,18.6375007629395,18.2900009155273,18.4225006103516,2584400,18.4225006103516
2014-08-18,18.5275001525879,18.6049995422363,18.3449993133545,18.5725002288818,994000,18.5725002288818
2014-08-19,18.6450004577637,18.8700008392334,18.5174999237061,18.8500003814697,1341600,18.8500003814697
2014-08-20,18.7600002288818,19.0224990844727,18.7000007629395,19.0125007629395,1245200,19.0125007629395
2014-08-21,19.0375003814697,19.1299991607666,18.9575004577637,19.1049995422363,2794800,19.1049995422363
2014-08-22,18.9850006103516,18.9925003051758,18.6700000762939,18.8775005340576,1726800,18.8775005340576
2014-08-25,18.9799995422363,19.0550003051758,18.8374996185303,18.8449993133545,1018800,18.8449993133545
2014-08-26,18.9150009155273,19.0774993896484,18.7999992370605,18.8624992370605,3181600,18.8624992370605
2014-08-27,18.7950000762939,19.0375003814697,18.6424999237061,18.9074993133545,1983200,18.9074993133545
2014-08-28,19.0524997711182,19.5599994659424,19.0475006103516,19.4549999237061,2951200,19.4549999237061
2014-08-29,19.4699993133545,19.6299991607666,19.3850002288818,19.5324993133545,2009200,19.5324993133545
2014-09-02,19.5174999237061,19.5450000762939,19.2549991607666,19.3349990844727,1784000,19.3349990844727
2014-09-03,19.3374996185303,19.4974994659424,18.9549999237061,19.0200004577637,35676800,19.0200004577637
2014-09-04,19.0475006103516,19.5550003051758,19.0249996185303,19.1224994659424,3389200,19.1224994659424
2014-09-05,19.0774993896484,19.4724998474121,19.0599994659424,19.4624996185303,2268400,19.4624996185303
2014-09-08,19.4624996185303,19.7800006866455,19.3374996185303,19.7325000762939,2466800,19.7325000762939
2014-09-09,19.7549991607666,19.9225006103516,19.6825008392334,19.8374996185303,2941200,19.8374996185303
2014-09-10,19.8150005340576,19.9025001525879,19.5349998474121,19.8724994659424,3054400,19.8724994659424
2014-09-11,19.7549991607666,19.8425006866455,19.4925003051758,19.6599998474121,3639200,19.6599998474121
2014-09-12,19.6749992370605,19.6749992370605,19.2724990844727,19.4150009155273,2737600,19.4150009155273
2014-09-15,19.4475002288818,19.5349998474121,19.2625007629395,19.3024997711182,1785200,19.3024997711182
2014-09-16,19.2275009155273,19.7525005340576,19.1924991607666,19.7374992370605,3972000,19.7374992370605
2014-09-17,19.7175006866455,19.9925003051758,19.6625003814697,19.9624996185303,5506400,19.9624996185303
2014-09-18,20,20.3425006866455,19.9400005340576,20.3125,3080800,20.3125
2014-09-19,20.3250007629395,20.4825000762939,20.2425003051758,20.4449996948242,5199200,20.4449996948242
2014-09-22,20.3225002288818,20.5575008392334,20.3150005340576,20.4500007629395,5158400,20.4500007629395
2014-09-23,20.4174995422363,20.4549999237061,20.2574996948242,20.3700008392334,2264800,20.3700008392334
2014-09-24,20.3575000762939,20.8299999237061,20.3299999237061,20.8125,3513600,20.8125
2014-09-25,20.7275009155273,20.8624992370605,20.4424991607666,20.5974998474121,2776400,20.5974998474121
2014-09-26,20.6399993896484,20.7924995422363,20.5324993133545,20.7024993896484,1756000,20.7024993896484
2014-09-29,20.5900001525879,20.9925003051758,20.4874992370605,20.9300003051758,2791600,20.9300003051758
2014-09-30,20.9074993133545,20.9449996948242,20.6100006103516,20.6774997711182,2218000,20.6774997711182
2014-10-01,20.6849994659424,20.7099990844727,20.2525005340576,20.3624992370605,2610000,20.3624992370605
2014-10-02,20.3199996948242,20.4074993133545,19.8875007629395,20.1725006103516,3080800,20.1725006103516
2014-10-03,20.2775001525879,20.7299995422363,20.1674995422363,20.5475006103516,2540800,20.5475006103516
2014-10-06,20.6000003814697,20.8449993133545,20.1474990844727,20.1599998474121,2746400,20.1599998474121
2014-10-07,20.0799999237061,20.2849998474121,19.9899997711182,19.9950008392334,2710400,19.9950008392334
2014-10-08,19.9349994659424,20.5825004577637,19.9349994659424,20.5774993896484,2218400,20.5774993896484
2014-10-09,20.5625,20.5625,20.2024993896484,20.2099990844727,1803600,20.2099990844727
2014-10-10,20.2425003051758,20.3525009155273,19.6350002288818,19.6499996185303,3326800,19.6499996185303
2014-10-13,19.5475006103516,19.9750003814697,19.4099998474121,19.4274997711182,2508400,19.4274997711182
2014-10-14,19.4750003814697,19.4750003814697,18.8649997711182,19.3150005340576,3180800,19.3150005340576
2014-10-15,18.9549999237061,19.6875,18.7649993896484,19.4799995422363,3406400,19.4799995422363
2014-10-16,19.2999992370605,19.9650001525879,19.1700000762939,19.5725002288818,3862400,19.5725002288818
2014-10-17,19.7049999237061,19.8374996185303,19.6000003814697,19.7075004577637,2268400,19.7075004577637
2014-10-20,19.7124996185303,20.0200004577637,19.5400009155273,20.0100002288818,2242400,20.0100002288818
2014-10-21,20.0900001525879,20.6900005340576,20.0900001525879,20.6399993896484,1698800,20.6399993896484
2014-10-22,20.7175006866455,20.8724994659424,20.3624992370605,20.3700008392334,1470800,20.3700008392334
2014-10-23,20.5725002288818,20.9624996185303,20.5375003814697,20.7399997711182,2227600,20.7399997711182
2014-10-24,20.7124996185303,20.7124996185303,20.3349990844727,20.4699993133545,2741200,20.4699993133545
2014-10-27,20.4950008392334,20.5799999237061,20.3075008392334,20.5550003051758,2345600,20.5550003051758
2014-10-28,19.75,22.3700008392334,19.5949993133545,22.1625003814697,8682800,22.1625003814697
2014-10-29,22.7749996185303,23.0400009155273,22.3274993896484,22.4624996185303,5718800,22.4624996185303
2014-10-30,22.4899997711182,22.7474994659424,22.4225006103516,22.5,4720000,22.5
2014-10-31,22.75,23.7250003814697,22.7325000762939,23.1674995422363,7370000,23.1674995422363
2014-11-03,23.3024997711182,23.3349990844727,22.8374996185303,22.8924999237061,4676800,22.8924999237061
2014-11-04,22.9200000762939,23.3325004577637,22.7724990844727,23.0100002288818,2470800,23.0100002288818
2014-11-05,23.2350006103516,23.2999992370605,22.8024997711182,23.1224994659424,2610000,23.1224994659424
2014-11-06,23.2175006866455,23.5599994659424,23.2099990844727,23.3899993896484,1701200,23.3899993896484
2014-11-07,23.2950000762939,23.4050006866455,22.7000007629395,22.9300003051758,3294800,22.9300003051758
2014-11-10,22.9899997711182,23.5174999237061,22.7875003814697,23.4375,2902400,23.4375
2014-11-11,23.4874992370605,23.8099994659424,23.3875007629395,23.7900009155273,2693200,23.7900009155273
2014-11-12,23.7900009155273,24.3974990844727,23.75,24.375,3579200,24.375
2014-11-13,24.1949996948242,24.5025005340576,23.9750003814697,24.3274993896484,2877600,24.3274993896484
2014-11-14,24.2474994659424,24.5774993896484,24.0424995422363,24.1474990844727,2497600,24.1474990844727
2014-11-17,24.2399997711182,24.5224990844727,24.1625003814697,24.5049991607666,3266000,24.5049991607666
2014-11-18,24.5874996185303,25.0400009155273,24.5650005340576,24.6299991607666,3120400,24.6299991607666
2014-11-19,24.5699996948242,24.7124996185303,24.4174995422363,24.6175003051758,2174400,24.6175003051758
2014-11-20,24.4325008392334,24.8575000762939,24.4150009155273,24.6875,1572800,24.6875
2014-11-21,24.9249992370605,24.9799995422363,24.4724998474121,24.5925006866455,2334800,24.5925006866455
2014-11-24,24.6900005340576,24.7800006866455,24.6149997711182,24.6574993133545,3494000,24.6574993133545
2014-11-25,24.8325004577637,24.8724994659424,24.5324993133545,24.6625003814697,2089600,24.6625003814697
2014-11-26,24.7674999237061,25,24.5900001525879,24.6650009155273,1556800,24.6650009155273
2014-11-28,24.6800003051758,24.8549995422363,24.6350002288818,24.6924991607666,1114800,24.6924991607666
2014-12-01,24.5300006866455,24.6375007629395,24.0774993896484,24.4475002288818,2132400,24.4475002288818
2014-12-02,24.3700008392334,24.8024997711182,24.1875,24.7075004577637,2099200,24.7075004577637
2014-12-03,24.7175006866455,25.4575004577637,24.5100002288818,25.4200000762939,3302800,25.4200000762939
2014-12-04,25.4200000762939,25.4249992370605,25.1200008392334,25.2175006866455,2140400,25.2175006866455
2014-12-05,25.2099990844727,25.3700008392334,24.9500007629395,25,2471600,25
2014-12-08,25.0450000762939,25.3775005340576,24.7150001525879,24.8125,1807600,24.8125
2014-12-09,24.4724998474121,24.9799995422363,24.3575000762939,24.875,2594400,24.875
2014-12-10,24.8600006103516,24.9549999237061,24.2450008392334,24.2749996185303,2133200,24.2749996185303
2014-12-11,24.375,24.8724994659424,24.2374992370605,24.7250003814697,1860000,24.7250003814697
