"Fecha","SRE.Open","SRE.High","SRE.Low","SRE.Close","SRE.Volume","SRE.Adjusted"
2014-02-11,46.3400001525879,47.1699981689453,46.314998626709,46.75,4935600,26.0062427520752
2014-02-12,46.4550018310547,46.7249984741211,46.0550003051758,46.2150001525879,5207200,25.7086429595947
2014-02-13,46.0050010681152,46.4700012207031,45.8899993896484,46.4500007629395,3313200,25.8393611907959
2014-02-14,46.4700012207031,46.5950012207031,46.1699981689453,46.5750007629395,2006200,25.9089031219482
2014-02-18,46.6100006103516,46.939998626709,46.6100006103516,46.7099990844727,2124200,25.9839954376221
2014-02-19,46.7200012207031,47.2700004577637,46.3050003051758,46.314998626709,2845800,25.7642688751221
2014-02-20,46.3950004577637,46.7249984741211,46.2249984741211,46.4650001525879,1922400,25.8477001190186
2014-02-21,46.5900001525879,46.875,46.4799995422363,46.5,2303200,25.8671875
2014-02-24,46.6199989318848,47.1199989318848,46.2799987792969,46.2849998474121,2206200,25.747579574585
2014-02-25,46.4000015258789,46.9700012207031,46.2700004577637,46.5400009155273,2249000,25.8894309997559
2014-02-26,46.5849990844727,46.810001373291,45.5099983215332,46.1500015258789,2823800,25.672477722168
2014-02-27,46.2799987792969,47.9199981689453,46,47.0499992370605,5585400,26.173131942749
2014-02-28,47.1349983215332,47.375,46.9449996948242,47.2350006103516,2113600,26.2760410308838
2014-03-03,47.064998626709,47.3800010681152,46.9650001525879,47.0400009155273,2187800,26.1675701141357
2014-03-04,47.4099998474121,47.6100006103516,47.2449989318848,47.4700012207031,1865800,26.406774520874
2014-03-05,47.1800003051758,47.2999992370605,46.6949996948242,46.8300018310547,2236600,26.0507564544678
2014-03-06,47.0200004577637,47.0800018310547,46.689998626709,46.8050003051758,2055800,26.0368404388428
2014-03-07,46.7200012207031,46.8400001525879,46.4049987792969,46.8349990844727,1761400,26.0535373687744
2014-03-10,46.6599998474121,47.0900001525879,46.5400009155273,47.0800018310547,2619400,26.1898288726807
2014-03-11,47.0750007629395,47.1949996948242,46.5,46.9799995422363,2769400,26.1341934204102
2014-03-12,46.8050003051758,47.310001373291,46.7999992370605,47.2900009155273,1720400,26.3066444396973
2014-03-13,47.3349990844727,48.1049995422363,47.3050003051758,47.7700004577637,3482600,26.5736618041992
2014-03-14,47.7249984741211,48.25,47.6150016784668,47.9599990844727,4745400,26.6793537139893
2014-03-17,48.0400009155273,48.3600006103516,47.8349990844727,48.1949996948242,1643400,26.8100833892822
2014-03-18,48.189998626709,48.2449989318848,47.875,48.2200012207031,2244000,26.8239841461182
2014-03-19,48.2200012207031,48.4900016784668,47.6199989318848,47.8250007629395,3499000,26.6042575836182
2014-03-20,47.6450004577637,48.1100006103516,47.2750015258789,48.0849990844727,2782600,26.748893737793
2014-03-21,48.5149993896484,48.7400016784668,48.0750007629395,48.1500015258789,2650000,26.7850494384766
2014-03-24,48.2350006103516,48.7099990844727,47.8450012207031,48.0699996948242,2540400,26.7405452728271
2014-03-25,47.8800010681152,48.1699981689453,47.7249984741211,48.0550003051758,2314800,27.1043529510498
2014-03-26,48.3499984741211,48.6049995422363,47.9199981689453,47.9599990844727,2996600,27.050760269165
2014-03-27,48.0149993896484,48.4650001525879,47.7150001525879,48.0999984741211,2548000,27.1297225952148
2014-03-28,48.0999984741211,48.125,47.4650001525879,47.875,2388000,27.0028171539307
2014-03-31,48.2050018310547,48.560001373291,47.814998626709,48.3800010681152,2116000,27.2876529693604
2014-04-01,48.3800010681152,48.4049987792969,47.7700004577637,48.2299995422363,2191000,27.2030448913574
2014-04-02,48.2249984741211,48.3300018310547,47.8699989318848,48.0250015258789,2119200,27.0874195098877
2014-04-03,48.185001373291,48.310001373291,47.9700012207031,48.0449981689453,1995000,27.0987033843994
2014-04-04,48.2799987792969,48.9449996948242,48.0449981689453,48.2200012207031,1924400,27.1974029541016
2014-04-07,48.1749992370605,48.314998626709,47.7649993896484,47.7849998474121,2702200,26.9520473480225
2014-04-08,47.7299995422363,48.4500007629395,47.5750007629395,48.1399993896484,2760600,27.1522884368896
2014-04-09,48.2050018310547,48.4550018310547,47.7350006103516,48.4099998474121,2010200,27.3045749664307
2014-04-10,48.4300003051758,49.1049995422363,48.1800003051758,48.3650016784668,2388400,27.2791919708252
2014-04-11,48.3050003051758,48.7700004577637,48.1049995422363,48.2099990844727,3579800,27.1917724609375
2014-04-14,48.6100006103516,48.625,48.1549987792969,48.314998626709,3185400,27.2509803771973
2014-04-15,48.4700012207031,48.5499992370605,47.939998626709,48.4249992370605,4033000,27.3130359649658
2014-04-16,48.5349998474121,49.2649993896484,48.3699989318848,49.1800003051758,3260000,27.7388782501221
2014-04-17,48.9099998474121,49.2799987792969,48.4949989318848,48.564998626709,2352400,27.3920001983643
2014-04-21,48.564998626709,48.814998626709,48.2750015258789,48.4500007629395,1518600,27.3271389007568
2014-04-22,48.439998626709,48.6599998474121,48.2299995422363,48.3300018310547,1896200,27.2594547271729
2014-04-23,48.435001373291,48.9049987792969,48.3849983215332,48.4850006103516,2653000,27.3468742370605
2014-04-24,48.5299987792969,48.7449989318848,48.2449989318848,48.5950012207031,1556600,27.4089260101318
2014-04-25,48.6500015258789,49.3650016784668,48.6500015258789,49.3300018310547,2217200,27.8234748840332
2014-04-28,49.3849983215332,49.810001373291,49.0750007629395,49.7249984741211,2621000,28.0462703704834
2014-04-29,49.7150001525879,49.9049987792969,49.189998626709,49.3499984741211,2017800,27.834753036499
2014-04-30,49.4049987792969,49.7550010681152,49.185001373291,49.3050003051758,1842000,27.8093643188477
2014-05-01,49.3199996948242,49.5849990844727,48.935001373291,49.3600006103516,1643400,27.8403949737549
2014-05-02,48.9300003051758,49.560001373291,48.2900009155273,49.0449981689453,3140000,27.6627349853516
2014-05-05,48.9900016784668,49.5499992370605,48.8050003051758,49.2999992370605,1737000,27.8065567016602
2014-05-06,49.2700004577637,49.5400009155273,49.1800003051758,49.375,1501000,27.8488674163818
2014-05-07,49.4650001525879,50.2350006103516,49.3800010681152,50.2050018310547,2150600,28.3170108795166
2014-05-08,50.1500015258789,50.3349990844727,49.7900009155273,49.814998626709,2412800,28.0970287322998
2014-05-09,49.7350006103516,49.814998626709,49.1450004577637,49.1749992370605,2610600,27.7360496520996
2014-05-12,49.3849983215332,49.4000015258789,48.9199981689453,48.939998626709,1795600,27.6035060882568
2014-05-13,49.1300010681152,49.310001373291,48.7050018310547,48.8450012207031,1634200,27.5499229431152
2014-05-14,48.8250007629395,49.4749984741211,48.8250007629395,49.2449989318848,2213400,27.7755317687988
2014-05-15,49.3050003051758,49.4449996948242,48.8450012207031,48.9199981689453,1610200,27.592227935791
2014-05-16,48.9949989318848,49.1300010681152,48.7750015258789,49.0999984741211,2190200,27.6937503814697
2014-05-19,49.1349983215332,49.1699981689453,48.5250015258789,48.5400009155273,1625200,27.3778953552246
2014-05-20,48.5349998474121,48.875,48.2949981689453,48.5800018310547,1704000,27.4004554748535
2014-05-21,48.7350006103516,49.2050018310547,48.6150016784668,49.0750007629395,2220400,27.6796607971191
2014-05-22,49.0400009155273,49.435001373291,48.9700012207031,49.25,1126400,27.7783603668213
2014-05-23,49.25,49.7350006103516,49.0900001525879,49.5699996948242,1464800,27.9588470458984
2014-05-27,49.8499984741211,49.935001373291,49.4850006103516,49.5299987792969,1277200,27.936279296875
2014-05-28,49.564998626709,49.8849983215332,49.5349998474121,49.8549995422363,1446400,28.1195869445801
2014-05-29,49.810001373291,50.064998626709,49.6199989318848,50.0250015258789,1921000,28.2154750823975
2014-05-30,49.9300003051758,50.3450012207031,49.9300003051758,50.1749992370605,2351600,28.3000888824463
2014-06-02,50.0499992370605,50.3699989318848,49.9500007629395,50.2350006103516,1439400,28.3339233398438
2014-06-03,50.1650009155273,50.3050003051758,50.0099983215332,50.2599983215332,1373200,28.3480243682861
2014-06-04,50.064998626709,50.2700004577637,49.8849983215332,50.125,3219200,28.2718830108643
2014-06-05,50.125,50.6800003051758,50.0149993896484,50.5550003051758,1589400,28.5144062042236
2014-06-06,50.6199989318848,50.8250007629395,50.3050003051758,50.3549995422363,1811600,28.4015979766846
2014-06-09,50.4949989318848,50.9850006103516,50.3349990844727,50.5050010681152,1867200,28.4862079620361
2014-06-10,50.375,50.4599990844727,50.0349998474121,50.0849990844727,1030200,28.2493152618408
2014-06-11,49.9900016784668,50.0200004577637,49.3400001525879,49.6049995422363,2050600,27.9785842895508
2014-06-12,49.5800018310547,49.9449996948242,49.1599998474121,49.8650016784668,1977200,28.1252288818359
2014-06-13,49.875,50.564998626709,49.6399993896484,50.560001373291,2879000,28.5172367095947
2014-06-16,50.5550003051758,51.1399993896484,50.3699989318848,50.8349990844727,2255800,28.6723461151123
2014-06-17,50.5999984741211,50.7599983215332,50.3499984741211,50.7050018310547,1725600,28.5990200042725
2014-06-18,50.7050018310547,52.0950012207031,50.6949996948242,52.064998626709,2524200,29.3660907745361
2014-06-19,52.060001373291,52.625,51.8199996948242,52.3250007629395,2816000,29.5127372741699
2014-06-20,52.5299987792969,52.5499992370605,51.9500007629395,51.9799995422363,2464000,29.3181495666504
2014-06-23,52.0900001525879,52.2249984741211,51.6749992370605,51.8400001525879,1088800,29.2391872406006
2014-06-24,51.9049987792969,52.2350006103516,51.7750015258789,52.0800018310547,1731000,29.3745555877686
2014-06-25,52,52.4850006103516,51.9749984741211,52.3600006103516,1279400,29.5324802398682
2014-06-26,52.2550010681152,52.3549995422363,52.0200004577637,52.2599983215332,1294600,29.4760818481445
2014-06-27,51.75,52.1800003051758,51.3899993896484,52.0149993896484,2065400,29.7131481170654
2014-06-30,51.8699989318848,52.4000015258789,51.7550010681152,52.3549995422363,2091600,29.9073600769043
2014-07-01,52.2649993896484,52.2999992370605,51.7200012207031,51.75,1568400,29.5617637634277
2014-07-02,51.6500015258789,51.6699981689453,50.8849983215332,51.0849990844727,1695400,29.1818866729736
2014-07-03,50.9249992370605,50.9300003051758,50.2249984741211,50.3650016784668,1550000,28.7705917358398
2014-07-07,50.5099983215332,50.7900009155273,50.2949981689453,50.7299995422363,2519400,28.9790897369385
2014-07-08,50.6549987792969,51.189998626709,50.6549987792969,50.9900016784668,2234800,29.1276149749756
2014-07-09,50.9799995422363,51.2649993896484,50.5050010681152,51.1199989318848,2270400,29.2018814086914
2014-07-10,50.9599990844727,51.4049987792969,50.9599990844727,51.2249984741211,1181600,29.2618656158447
2014-07-11,51.1300010681152,51.4000015258789,51.0200004577637,51.1199989318848,1630600,29.2018814086914
2014-07-14,51.1500015258789,51.3849983215332,50.560001373291,50.5750007629395,1683200,28.890552520752
2014-07-15,50.6699981689453,51.0149993896484,50.6100006103516,50.9049987792969,2452600,29.0790596008301
2014-07-16,51.0999984741211,51.2050018310547,50.5550003051758,51.1150016784668,1700000,29.1990222930908
2014-07-17,50.9900016784668,51.2799987792969,50.7799987792969,50.7949981689453,1817200,29.016227722168
2014-07-18,51.0449981689453,51.2949981689453,50.6650009155273,51.2550010681152,1675400,29.2790088653564
2014-07-21,50.9949989318848,51.189998626709,50.7599983215332,51.0550003051758,1459400,29.1647510528564
2014-07-22,51.1100006103516,51.1699981689453,50.935001373291,51.1100006103516,1500600,29.1961631774902
2014-07-23,51.0999984741211,51.189998626709,50.9599990844727,51.0299987792969,1381400,29.1504726409912
2014-07-24,51.1800003051758,51.4199981689453,50.8199996948242,51.0400009155273,1935800,29.1561794281006
2014-07-25,50.9000015258789,51.1100006103516,50.689998626709,50.7700004577637,1353600,29.0019378662109
2014-07-28,50.7449989318848,51.6399993896484,50.7150001525879,51.5449981689453,1564400,29.4446563720703
2014-07-29,51.5,51.7400016784668,51.2099990844727,51.4749984741211,2040400,29.4046745300293
2014-07-30,51.5250015258789,51.75,50.5349998474121,50.7050018310547,1829800,28.9648170471191
2014-07-31,50.4949989318848,50.7050018310547,49.7999992370605,49.8549995422363,2119800,28.4792594909668
2014-08-01,49.7700004577637,50.3050003051758,49.7150001525879,49.8800010681152,1897800,28.4935359954834
2014-08-04,49.8300018310547,49.8950004577637,48.9650001525879,49.7999992370605,4069000,28.4478492736816
2014-08-05,49.560001373291,49.7999992370605,48.7550010681152,48.9000015258789,2418800,27.9337310791016
2014-08-06,48.6349983215332,48.7000007629395,48.064998626709,48.625,5327600,27.7766342163086
2014-08-07,48.8800010681152,50.4049987792969,48.6500015258789,49.7599983215332,4410600,28.4250049591064
2014-08-08,49.9700012207031,50.5900001525879,49.7700004577637,50.4700012207031,2292400,28.83056640625
2014-08-11,50.5,50.9249992370605,50.4000015258789,50.4749984741211,1501400,28.8334350585938
2014-08-12,50.4500007629395,50.7050018310547,50.2799987792969,50.3950004577637,1724000,28.7877311706543
2014-08-13,50.4000015258789,50.7750015258789,50.3899993896484,50.625,992000,28.9191188812256
2014-08-14,50.6300010681152,51.3050003051758,50.6300010681152,51.185001373291,1369000,29.239013671875
2014-08-15,51.439998626709,51.8600006103516,51.3300018310547,51.5200004577637,2373600,29.4303798675537
2014-08-18,51.5699996948242,51.7900009155273,51.3400001525879,51.4049987792969,1107600,29.3646774291992
2014-08-19,51.4500007629395,51.9749984741211,51.4049987792969,51.9550018310547,1188200,29.6788806915283
2014-08-20,51.9550018310547,52.060001373291,51.6349983215332,51.9199981689453,1554200,29.6588687896729
2014-08-21,51.685001373291,52.3050003051758,51.685001373291,52.0050010681152,1235800,29.7074279785156
2014-08-22,52,52.189998626709,51.5099983215332,51.685001373291,1470400,29.5246295928955
2014-08-25,52.0950012207031,52.0950012207031,51.6399993896484,51.814998626709,1518800,29.5989055633545
2014-08-26,51.9000015258789,52,51.2099990844727,51.2350006103516,1215600,29.2675762176514
2014-08-27,51.439998626709,52.0200004577637,51.2249984741211,51.9700012207031,1701800,29.6874465942383
2014-08-28,51.9150009155273,52.6599998474121,51.8250007629395,52.439998626709,1613000,29.9559116363525
2014-08-29,52.3800010681152,53.0449981689453,52.3800010681152,52.9850006103516,1836800,30.2672386169434
2014-09-02,53.1399993896484,53.2249984741211,52.5750007629395,52.7849998474121,2876000,30.1529998779297
2014-09-03,52.8899993896484,53.2599983215332,52.810001373291,53.0250015258789,1213800,30.2901039123535
2014-09-04,52.8950004577637,53.2299995422363,52.814998626709,53.0550003051758,1815000,30.3072357177734
2014-09-05,53.0449981689453,53.6949996948242,53.0449981689453,53.6800003051758,1293800,30.6642627716064
2014-09-08,53.7799987792969,53.9049987792969,53.4049987792969,53.6049995422363,1578800,30.6214141845703
2014-09-09,53.3250007629395,53.439998626709,52.7849998474121,52.8549995422363,1522600,30.192985534668
2014-09-10,52.6749992370605,52.8450012207031,52.2350006103516,52.439998626709,1909800,29.9559116363525
2014-09-11,52.4650001525879,53.0200004577637,52.2249984741211,52.9900016784668,1307400,30.2701034545898
2014-09-12,52.8450012207031,52.8699989318848,51.7000007629395,51.8050003051758,1680000,29.5931797027588
2014-09-15,51.9249992370605,52.3349990844727,51.8549995422363,52.1549987792969,1275000,29.7931098937988
2014-09-16,52.1100006103516,52.7249984741211,52.0449981689453,52.5699996948242,1053400,30.0301780700684
2014-09-17,53.0349998474121,53.3400001525879,52.4449996948242,52.6699981689453,2970000,30.0873050689697
2014-09-18,52.7050018310547,52.9850006103516,52.4749984741211,52.6650009155273,1672200,30.0844535827637
2014-09-19,52.9700012207031,53.0499992370605,52.6650009155273,53,2587800,30.2758121490479
2014-09-22,52.8950004577637,52.9249992370605,52.4049987792969,52.6599998474121,1457600,30.081600189209
2014-09-23,52.1199989318848,52.3050003051758,52.0050010681152,52.0750007629395,1327000,30.1249771118164
2014-09-24,52.1549987792969,52.3499984741211,51.7150001525879,52.1049995422363,1203600,30.1423282623291
2014-09-25,52.1049995422363,52.3800010681152,51.5800018310547,51.625,1845400,29.8646602630615
2014-09-26,51.6749992370605,52.0200004577637,51.1699981689453,51.8800010681152,1782400,30.012170791626
2014-09-29,51.6699981689453,52.4749984741211,51.5800018310547,52.4150009155273,1837600,30.3216724395752
2014-09-30,52.4799995422363,53.0800018310547,52.2799987792969,52.689998626709,2289400,30.4807510375977
2014-10-01,52.7649993896484,53.0800018310547,52.3950004577637,52.5349998474121,2256000,30.3910827636719
2014-10-02,52.4550018310547,52.7949981689453,52.2999992370605,52.4449996948242,1553000,30.3390254974365
2014-10-03,52.6949996948242,53.4749984741211,52.2700004577637,53.3899993896484,2017800,30.8856925964355
2014-10-06,53.3950004577637,53.6749992370605,53.1349983215332,53.4850006103516,2321600,30.94065284729
2014-10-07,53.4249992370605,53.6399993896484,53.1399993896484,53.1800003051758,1982400,30.7642116546631
2014-10-08,53.0800018310547,54.064998626709,52.9850006103516,54.0200004577637,2312400,31.2501411437988
2014-10-09,54.064998626709,54.3300018310547,52.814998626709,52.8549995422363,2947800,30.5762100219727
2014-10-10,53.0800018310547,53.7599983215332,52.7750015258789,52.8499984741211,2631200,30.5733165740967
2014-10-13,52.810001373291,53.1500015258789,51.189998626709,51.3349990844727,4601600,29.6968936920166
2014-10-14,51.4900016784668,51.6300010681152,49.6599998474121,51,8668600,29.5031032562256
2014-10-15,50.7050018310547,50.9049987792969,49.1699981689453,50.1199989318848,5425600,28.994026184082
2014-10-16,49.6349983215332,50.9949989318848,49.4300003051758,50.8050003051758,4223800,29.3902969360352
2014-10-17,51.0400009155273,51.7750015258789,50.9799995422363,51.6800003051758,2476400,29.8964729309082
2014-10-20,51.7249984741211,52.3499984741211,51.5550003051758,52.2999992370605,1825000,30.25514793396
2014-10-21,52.5499992370605,52.9700012207031,52.375,52.9099998474121,2175800,30.608024597168
2014-10-22,52.9249992370605,53.685001373291,52.7949981689453,52.9199981689453,1867000,30.613805770874
2014-10-23,53.4000015258789,53.7099990844727,53.1049995422363,53.3199996948242,1909400,30.8451976776123
2014-10-24,53.5149993896484,53.9799995422363,53.3549995422363,53.9300003051758,1533000,31.1980819702148
2014-10-27,53.9500007629395,54.2000007629395,53.625,53.8800010681152,1644800,31.169153213501
2014-10-28,54.0200004577637,54.5250015258789,53.7649993896484,54.5200004577637,1689200,31.5393981933594
2014-10-29,54.4550018310547,54.8499984741211,53.7150001525879,54.2550010681152,1449400,31.3860855102539
2014-10-30,54.5,55.4449996948242,54.0849990844727,55.2449989318848,2823000,31.958797454834
2014-10-31,55.4900016784668,55.6800003051758,54.8800010681152,55,2674200,31.8170623779297
2014-11-03,55.125,55.7200012207031,54.8800010681152,55.4199981689453,1810000,32.0600395202637
2014-11-04,55.375,55.935001373291,54.9150009155273,55.4500007629395,1745400,32.077392578125
2014-11-05,55.625,56.7900009155273,54.8199996948242,56.7200012207031,3372200,32.812084197998
2014-11-06,56.6199989318848,57.25,55.8450012207031,56.4199981689453,3408800,32.6385231018066
2014-11-07,56.5349998474121,56.6199989318848,56.1100006103516,56.2449989318848,2185400,32.537296295166
2014-11-10,56.1949996948242,56.4550018310547,56.0950012207031,56.2999992370605,2926000,32.5691108703613
2014-11-11,56.4199981689453,56.625,56.0299987792969,56.2449989318848,1726000,32.537296295166
2014-11-12,55.6749992370605,55.9249992370605,54.8800010681152,55.3250007629395,2409000,32.0050888061523
2014-11-13,55.2649993896484,55.4799995422363,54.6150016784668,54.7550010681152,1947600,31.6753387451172
2014-11-14,54.5800018310547,54.8050003051758,54.2900009155273,54.3349990844727,2328800,31.4323654174805
2014-11-17,54.3050003051758,55.0750007629395,54.1100006103516,54.9900016784668,1166000,31.8112850189209
2014-11-18,54.9799995422363,55.5550003051758,54.7599983215332,55.2400016784668,1215800,31.9559059143066
2014-11-19,55.0200004577637,55.25,54.7649993896484,55.0550003051758,1034400,31.8488922119141
2014-11-20,54.8499984741211,55.3199996948242,54.6399993896484,55.1300010681152,1061400,31.892276763916
2014-11-21,55.375,55.7099990844727,54.7099990844727,55.1650009155273,1717600,31.9125156402588
2014-11-24,55.185001373291,55.4949989318848,55.0250015258789,55.0800018310547,2497800,31.8633480072021
2014-11-25,55.2849998474121,55.7550010681152,55.125,55.5800018310547,1898200,32.1526031494141
2014-11-26,55.5,56.0400009155273,55.5,55.8349990844727,1230800,32.3001022338867
2014-11-28,55.8549995422363,56.4650001525879,55.7799987792969,55.8650016784668,1328000,32.3174819946289
2014-12-01,55.685001373291,55.8050003051758,54.5999984741211,54.6349983215332,3909800,31.6059131622314
2014-12-02,54.4300003051758,55.5200004577637,54.2000007629395,55.3499984741211,3002200,32.0195388793945
2014-12-03,55.2700004577637,55.4850006103516,55.1199989318848,55.3849983215332,1936800,32.0397911071777
2014-12-04,55.2599983215332,55.6500015258789,55.0400009155273,55.5499992370605,1346000,32.1352424621582
2014-12-05,55.0200004577637,55.5149993896484,54.8650016784668,55.0750007629395,1876600,31.8604640960693
2014-12-08,55.1349983215332,55.4650001525879,54.6450004577637,54.75,1895400,31.6724510192871
2014-12-09,54.5750007629395,55.2000007629395,54.375,54.9049987792969,2208600,31.762113571167
2014-12-10,54.9449996948242,55.0950012207031,54.125,54.1650009155273,1904200,31.3340225219727
2014-12-11,54.6450004577637,55.3549995422363,54.5499992370605,54.7150001525879,2440000,31.6522121429443
