"Fecha","META.Open","META.High","META.Low","META.Close","META.Volume","META.Adjusted"
2014-04-17,59.2999992370605,60.5800018310547,58.7200012207031,58.939998626709,88040000,58.939998626709
2014-04-21,59.4599990844727,61.2400016784668,59.1500015258789,61.2400016784668,60364000,61.2400016784668
2014-04-22,62.6500015258789,63.439998626709,62.2200012207031,63.0299987792969,60631000,63.0299987792969
2014-04-23,63.4500007629395,63.4799995422363,61.2599983215332,61.3600006103516,95908700,61.3600006103516
2014-04-24,63.5999984741211,63.6500015258789,59.7700004577637,60.8699989318848,138769000,60.8699989318848
2014-04-25,59.9700012207031,60.0099983215332,57.5699996948242,57.7099990844727,92502000,57.7099990844727
2014-04-28,58.0499992370605,58.310001373291,54.6599998474121,56.1399993896484,107758000,56.1399993896484
2014-04-29,56.0900001525879,58.2799987792969,55.8400001525879,58.1500015258789,75557000,58.1500015258789
2014-04-30,57.5800018310547,59.8499984741211,57.1599998474121,59.7799987792969,76093000,59.7799987792969
2014-05-01,60.4300003051758,62.2799987792969,60.2099990844727,61.1500015258789,82429000,61.1500015258789
2014-05-02,61.2999992370605,61.8899993896484,60.1800003051758,60.4599990844727,54189000,60.4599990844727
2014-05-05,59.6699981689453,61.3499984741211,59.1800003051758,61.2200012207031,46057000,61.2200012207031
2014-05-06,60.9799995422363,61.1500015258789,58.4900016784668,58.5299987792969,55901000,58.5299987792969
2014-05-07,58.7700004577637,59.2999992370605,56.2599983215332,57.3899993896484,78587000,57.3899993896484
2014-05-08,57.2299995422363,58.8199996948242,56.5,56.7599983215332,61251000,56.7599983215332
2014-05-09,56.8499984741211,57.6500015258789,56.3800010681152,57.2400016784668,52584000,57.2400016784668
2014-05-12,57.9799995422363,59.9000015258789,57.9799995422363,59.8300018310547,48575000,59.8300018310547
2014-05-13,59.6599998474121,60.8899993896484,59.5099983215332,59.8300018310547,48525000,59.8300018310547
2014-05-14,59.5299987792969,60.4500007629395,58.9500007629395,59.2299995422363,47429000,59.2299995422363
2014-05-15,59.2599983215332,59.3800010681152,57.5200004577637,57.9199981689453,56814000,57.9199981689453
2014-05-16,58.310001373291,58.4500007629395,57.310001373291,58.0200004577637,47933000,58.0200004577637
2014-05-19,57.8899993896484,59.560001373291,57.5699996948242,59.2099990844727,43034000,59.2099990844727
2014-05-20,59.5,60.189998626709,58.1800003051758,58.560001373291,53931000,58.560001373291
2014-05-21,58.560001373291,60.5,58.25,60.4900016784668,58992000,60.4900016784668
2014-05-22,60.939998626709,61.4799995422363,60.4000015258789,60.5200004577637,54200000,60.5200004577637
2014-05-23,60.4099998474121,61.4500007629395,60.1500015258789,61.3499984741211,38294000,61.3499984741211
2014-05-27,61.6199989318848,63.5099983215332,61.5699996948242,63.4799995422363,55682000,63.4799995422363
2014-05-28,63.3899993896484,64.1399993896484,62.6199989318848,63.5099983215332,47795000,63.5099983215332
2014-05-29,63.8400001525879,64.3000030517578,63.5099983215332,63.8300018310547,42700000,63.8300018310547
2014-05-30,63.9500007629395,64.1699981689453,62.560001373291,63.2999992370605,45253500,63.2999992370605
2014-06-02,63.2299995422363,63.5900001525879,62.0499992370605,63.0800018310547,35996000,63.0800018310547
2014-06-03,62.6199989318848,63.4199981689453,62.3199996948242,62.8699989318848,32217000,62.8699989318848
2014-06-04,62.4500007629395,63.5900001525879,62.0699996948242,63.3400001525879,36514000,63.3400001525879
2014-06-05,63.6599998474121,64.3600006103516,62.8199996948242,63.189998626709,47352000,63.189998626709
2014-06-06,63.3699989318848,63.4799995422363,62.1500015258789,62.5,42442000,62.5
2014-06-09,62.4000015258789,63.3400001525879,61.7900009155273,62.8800010681152,37617000,62.8800010681152
2014-06-10,63.5299987792969,65.8199996948242,63.5,65.7699966430664,69338000,65.7699966430664
2014-06-11,65.3199996948242,65.8000030517578,64.9000015258789,65.7799987792969,44242000,65.7799987792969
2014-06-12,65.8499984741211,66.4700012207031,64.0599975585938,64.2900009155273,55730000,64.2900009155273
2014-06-13,64.6999969482422,64.9700012207031,63.8300018310547,64.5,29419000,64.5
2014-06-16,64.1600036621094,64.879997253418,63.75,64.1900024414062,31046000,64.1900024414062
2014-06-17,64.0999984741211,64.879997253418,63.9300003051758,64.4000015258789,27715000,64.4000015258789
2014-06-18,64.4899978637695,65.75,64.0500030517578,65.5999984741211,35570000,65.5999984741211
2014-06-19,65.4599990844727,65.5800018310547,64.2099990844727,64.3399963378906,34245000,64.3399963378906
2014-06-20,64.4599990844727,64.8099975585938,63.3499984741211,64.5,46466000,64.5
2014-06-23,64.3199996948242,65.6600036621094,64.2200012207031,65.370002746582,34560000,65.370002746582
2014-06-24,65.3600006103516,67.1699981689453,65.2699966430664,65.7200012207031,57335000,65.7200012207031
2014-06-25,65.5800018310547,67.4800033569336,65.5699996948242,67.4400024414062,44308000,67.4400024414062
2014-06-26,68,68,66.9000015258789,67.129997253418,47714000,67.129997253418
2014-06-27,67.3099975585938,67.6999969482422,66.8399963378906,67.5999984741211,46461000,67.5999984741211
2014-06-30,67.4599990844727,67.9199981689453,67.129997253418,67.2900009155273,27102800,67.2900009155273
2014-07-01,67.5800018310547,68.4400024414062,67.3899993896484,68.0599975585938,33243000,68.0599975585938
2014-07-02,68.0400009155273,68.3000030517578,65.7900009155273,66.4499969482422,41895000,66.4499969482422
2014-07-03,66.8600006103516,67,65.7600021362305,66.2900009155273,25203200,66.2900009155273
2014-07-07,66.3000030517578,66.5699996948242,65.120002746582,65.2900009155273,28745000,65.2900009155273
2014-07-08,65.0599975585938,65.5599975585938,62.2099990844727,62.7599983215332,68926000,62.7599983215332
2014-07-09,63.4099998474121,65.120002746582,63.1500015258789,64.9700012207031,51432000,64.9700012207031
2014-07-10,63.310001373291,65.3399963378906,63.0499992370605,64.870002746582,44422000,64.870002746582
2014-07-11,65.2799987792969,66.5899963378906,64.7900009155273,66.3399963378906,39212000,66.3399963378906
2014-07-14,67.129997253418,68.1699981689453,66.9000015258789,67.9000015258789,38537000,67.9000015258789
2014-07-15,67.9599990844727,68.0899963378906,66.2600021362305,67.1699981689453,44213200,67.1699981689453
2014-07-16,67.5400009155273,67.9400024414062,67.0699996948242,67.6600036621094,29541600,67.6600036621094
2014-07-17,67.0299987792969,67.8499984741211,66.0400009155273,66.4100036621094,38188000,66.4100036621094
2014-07-18,66.8000030517578,68.4599990844727,66.1600036621094,68.4199981689453,42456000,68.4199981689453
2014-07-21,68.8099975585938,69.9599990844727,68.5,69.4000015258789,49539000,69.4000015258789
2014-07-22,69.7600021362305,69.7699966430664,68.6100006103516,69.2699966430664,40398000,69.2699966430664
2014-07-23,69.7399978637695,71.3300018310547,69.6100006103516,71.2900009155273,78435000,71.2900009155273
2014-07-24,75.9599990844727,76.7399978637695,74.5100021362305,74.9800033569336,124168000,74.9800033569336
2014-07-25,74.9899978637695,75.6699981689453,74.6600036621094,75.1900024414062,45917000,75.1900024414062
2014-07-28,75.1699981689453,75.5,73.8499984741211,74.9199981689453,41725000,74.9199981689453
2014-07-29,74.7200012207031,74.9199981689453,73.4199981689453,73.7099990844727,41324000,73.7099990844727
2014-07-30,74.2099990844727,75.1900024414062,74.129997253418,74.6800003051758,36853000,74.6800003051758
2014-07-31,74,74.1699981689453,72.4400024414062,72.6500015258789,43992000,72.6500015258789
2014-08-01,72.2200012207031,73.2200012207031,71.5500030517578,72.3600006103516,43535000,72.3600006103516
2014-08-04,72.3600006103516,73.879997253418,72.3600006103516,73.5100021362305,30777000,73.5100021362305
2014-08-05,73.1999969482422,73.5899963378906,72.1800003051758,72.6900024414062,34986000,72.6900024414062
2014-08-06,72.0199966430664,73.7200012207031,71.7900009155273,72.4700012207031,30986000,72.4700012207031
2014-08-07,73,74,72.6999969482422,73.1699981689453,38141000,73.1699981689453
2014-08-08,73.4000015258789,73.4300003051758,72.5599975585938,73.0599975585938,27202000,73.0599975585938
2014-08-11,73.4599990844727,73.9100036621094,73.0599975585938,73.4400024414062,24591000,73.4400024414062
2014-08-12,73.0899963378906,73.3300018310547,72.2200012207031,72.8300018310547,27419000,72.8300018310547
2014-08-13,73.120002746582,74.25,73.0500030517578,73.7699966430664,29266000,73.7699966430664
2014-08-14,73.9700012207031,74.379997253418,73.6900024414062,74.3000030517578,22207000,74.3000030517578
2014-08-15,74.3199996948242,74.6500015258789,73,73.629997253418,38846600,73.629997253418
2014-08-18,74,74.7200012207031,73.9599990844727,74.5899963378906,23974000,74.5899963378906
2014-08-19,74.8099975585938,75.5800018310547,74.5100021362305,75.2900009155273,26679000,75.2900009155273
2014-08-20,74.9700012207031,75.1800003051758,74.620002746582,74.8099975585938,22917000,74.8099975585938
2014-08-21,74.9199981689453,75.1900024414062,74.4100036621094,74.5699996948242,20102000,74.5699996948242
2014-08-22,74.3399963378906,74.7300033569336,73.5699996948242,74.5699996948242,20897000,74.5699996948242
2014-08-25,74.9400024414062,75.2799987792969,74.7900009155273,75.0199966430664,19734000,75.0199966430664
2014-08-26,75,75.9899978637695,74.7300033569336,75.9599990844727,23993000,75.9599990844727
2014-08-27,75.2699966430664,75.4899978637695,74.4599990844727,74.629997253418,36323000,74.629997253418
2014-08-28,74,74.4300003051758,73.7300033569336,73.8600006103516,21947000,73.8600006103516
2014-08-29,74.3000030517578,74.8199996948242,74.0100021362305,74.8199996948242,26241000,74.8199996948242
2014-09-02,75.0100021362305,76.6999969482422,74.8199996948242,76.6800003051758,34979000,76.6800003051758
2014-09-03,77.1399993896484,77.4800033569336,75.5999984741211,75.8300018310547,32389000,75.8300018310547
2014-09-04,75.8899993896484,76.9300003051758,75.5299987792969,75.9499969482422,26676000,75.9499969482422
2014-09-05,76.0999984741211,77.379997253418,75.5999984741211,77.2600021362305,29476000,77.2600021362305
2014-09-08,77.2600021362305,78.1699981689453,77.0100021362305,77.8899993896484,28183000,77.8899993896484
2014-09-09,77.5899963378906,78.1699981689453,76.1999969482422,76.6699981689453,28882000,76.6699981689453
2014-09-10,76.5199966430664,77.9499969482422,76.5100021362305,77.4300003051758,29909000,77.4300003051758
2014-09-11,77.129997253418,78.3600006103516,77.0500030517578,77.9199981689453,32219000,77.9199981689453
2014-09-12,78.0199966430664,78.3000030517578,77.0999984741211,77.4800033569336,26676800,77.4800033569336
2014-09-15,77.1500015258789,77.25,73.4300003051758,74.5800018310547,49679000,74.5800018310547
2014-09-16,73.5199966430664,76.2300033569336,73.0699996948242,76.0800018310547,37742000,76.0800018310547
2014-09-17,75.9599990844727,77.25,75.5699996948242,76.4300003051758,28693000,76.4300003051758
2014-09-18,76.7699966430664,77.3300018310547,76.5199966430664,77,23031000,77
2014-09-19,77.4000015258789,78.3000030517578,76.4400024414062,77.9100036621094,76671000,77.9100036621094
2014-09-22,77,77.5299987792969,75.9499969482422,76.8000030517578,31961000,76.8000030517578
2014-09-23,76.3300018310547,78.629997253418,76.0400009155273,78.2900009155273,36814000,78.2900009155273
2014-09-24,78.0999984741211,78.620002746582,77.5100021362305,78.5400009155273,30680000,78.5400009155273
2014-09-25,78.5999984741211,78.9400024414062,77.129997253418,77.2200012207031,37533000,77.2200012207031
2014-09-26,77.5899963378906,78.8399963378906,77.3300018310547,78.7900009155273,28872000,78.7900009155273
2014-09-29,78.120002746582,79.1999969482422,77.9100036621094,79,34031000,79
2014-09-30,79.3499984741211,79.7099990844727,78.5999984741211,79.0400009155273,35899000,79.0400009155273
2014-10-01,78.7799987792969,78.8199996948242,75.9000015258789,76.5500030517578,55090000,76.5500030517578
2014-10-02,76.5699996948242,77.4800033569336,75.6399993896484,77.0800018310547,36488000,77.0800018310547
2014-10-03,77.7600021362305,78.0599975585938,77.2600021362305,77.4400024414062,23340000,77.4400024414062
2014-10-06,77.1900024414062,77.8899993896484,76.8499984741211,77.5599975585938,25729000,77.5599975585938
2014-10-07,77.0500030517578,77.9499969482422,76.2399978637695,76.2900009155273,25317000,76.2900009155273
2014-10-08,76.1800003051758,77.7099990844727,75.0999984741211,77.5199966430664,32976000,77.5199966430664
2014-10-09,77.2799987792969,77.7600021362305,75.8499984741211,75.9100036621094,32487000,75.9100036621094
2014-10-10,75.5899963378906,76.5,72.7600021362305,72.9100036621094,52146000,72.9100036621094
2014-10-13,73.2300033569336,74.7799987792969,72.5199966430664,72.9899978637695,43938000,72.9899978637695
2014-10-14,74,74.1800003051758,72.0500030517578,73.5899963378906,50299000,73.5899963378906
2014-10-15,71.6900024414062,73.8000030517578,70.3199996948242,73.2099990844727,61528000,73.2099990844727
2014-10-16,70.7900009155273,73.3499984741211,70.5800018310547,72.629997253418,53529000,72.629997253418
2014-10-17,74.2300033569336,76,73.75,75.9499969482422,76342000,75.9499969482422
2014-10-20,75.5999984741211,77.0899963378906,75.379997253418,76.9499969482422,34701000,76.9499969482422
2014-10-21,77.5599975585938,78.7399978637695,77.1500015258789,78.6900024414062,32252000,78.6900024414062
2014-10-22,78.8199996948242,79.8499984741211,78.0100021362305,78.370002746582,41862000,78.370002746582
2014-10-23,79.379997253418,80.629997253418,79.0100021362305,80.0400009155273,35056000,80.0400009155273
2014-10-24,80.1999969482422,80.8199996948242,79.3199996948242,80.6699981689453,32248000,80.6699981689453
2014-10-27,80.7399978637695,80.8000030517578,79.7600021362305,80.2799987792969,30169000,80.2799987792969
2014-10-28,80.1800003051758,81.1600036621094,79.5699996948242,80.7699966430664,74212000,80.7699966430664
2014-10-29,75.4499969482422,76.879997253418,74.7799987792969,75.8600006103516,106120000,75.8600006103516
2014-10-30,75.0500030517578,75.3499984741211,72.9000015258789,74.1100006103516,83270000,74.1100006103516
2014-10-31,74.9300003051758,75.6999969482422,74.4499969482422,74.9899978637695,44544000,74.9899978637695
2014-11-03,75.4700012207031,75.5199966430664,73.6999969482422,73.879997253418,40727000,73.879997253418
2014-11-04,74.2300033569336,75.7699966430664,73.6500015258789,75.7600021362305,39326000,75.7600021362305
2014-11-05,76.5100021362305,76.8000030517578,74.4199981689453,74.8300018310547,35913000,74.8300018310547
2014-11-06,74.8899993896484,75.5999984741211,74.3099975585938,75.2600021362305,21383000,75.2600021362305
2014-11-07,75.3899993896484,75.8600006103516,75.0199966430664,75.5999984741211,20774000,75.5999984741211
2014-11-10,75.3600006103516,75.4800033569336,74.6100006103516,75,21575100,75
2014-11-11,74.9499969482422,74.9800033569336,74.0299987792969,74.6100006103516,18715700,74.6100006103516
2014-11-12,74.2799987792969,75.1399993896484,73.5400009155273,74.7200012207031,26536600,74.7200012207031
2014-11-13,74.7399978637695,75.2399978637695,73.6399993896484,74.25,26448500,74.25
2014-11-14,74.2699966430664,74.9300003051758,74.0400009155273,74.879997253418,19476900,74.879997253418
2014-11-17,74.879997253418,75.6600036621094,73.879997253418,74.2399978637695,28701200,74.2399978637695
2014-11-18,74.4499969482422,74.8000030517578,73.9000015258789,74.3399963378906,20690500,74.3399963378906
2014-11-19,74.0100021362305,74.5400009155273,73.1100006103516,73.3300018310547,25441200,73.3300018310547
2014-11-20,72.8000030517578,73.9899978637695,72.5100021362305,73.5999984741211,19154900,73.5999984741211
2014-11-21,74.5,74.5,73.5,73.75,23060400,73.75
2014-11-24,73.5400009155273,74.3499984741211,73.3499984741211,74.0100021362305,22103800,74.0100021362305
2014-11-25,74.2099990844727,75.7399978637695,74.129997253418,75.629997253418,32250200,75.629997253418
2014-11-26,75.5299987792969,77.7799987792969,75.5100021362305,77.620002746582,32695300,77.620002746582
2014-11-28,77.6699981689453,78.2699966430664,77.2300033569336,77.6999969482422,15992000,77.6999969482422
2014-12-01,77.2600021362305,77.3099975585938,74.8000030517578,75.0999984741211,31789900,75.0999984741211
2014-12-02,75.3300018310547,75.9100036621094,75.0400009155273,75.4599990844727,16773900,75.4599990844727
2014-12-03,75.379997253418,75.7300033569336,74.4000015258789,74.879997253418,16689900,74.879997253418
2014-12-04,74.8300018310547,75.5500030517578,74.6600036621094,75.2399978637695,14362800,75.2399978637695
2014-12-05,75.8000030517578,76.7600021362305,75.3600006103516,76.3600006103516,24306400,76.3600006103516
2014-12-08,76.1800003051758,77.25,75.4000015258789,76.5199966430664,25733900,76.5199966430664
2014-12-09,75.1999969482422,76.9300003051758,74.7799987792969,76.8399963378906,25358600,76.8399963378906
2014-12-10,76.6500015258789,77.5500030517578,76.0699996948242,76.1800003051758,32210500,76.1800003051758
2014-12-11,76.5199966430664,78.5199966430664,76.4800033569336,77.7300033569336,33462100,77.7300033569336
2014-12-12,77.1600036621094,78.879997253418,77.0199966430664,77.8300018310547,28091600,77.8300018310547
2014-12-15,78.4599990844727,78.5800018310547,76.5599975585938,76.9899978637695,29396500,76.9899978637695
